country,country_name,country_id,year,family,seat_share,cabinet_share
POL,Poland,74,2018,agr,3.5,0
POL,Poland,74,2018,chr,0,0
POL,Poland,74,2018,com,0,0
POL,Poland,74,2018,con,81.1,100
POL,Poland,74,2018,eco,0,0
POL,Poland,74,2018,lib,6.1,0
POL,Poland,74,2018,other,0.2,0
POL,Poland,74,2018,right,9.1,0
POL,Poland,74,2018,soc,0,0
POL,Poland,74,2019,agr,3.5,0
POL,Poland,74,2019,chr,0,0
POL,Poland,74,2019,com,0,0
POL,Poland,74,2019,con,81.1,100
POL,Poland,74,2019,eco,0,0
POL,Poland,74,2019,lib,6.1,0
POL,Poland,74,2019,other,0.2,0
POL,Poland,74,2019,right,9.1,0
POL,Poland,74,2019,soc,0,0
POL,Poland,74,2020,agr,4.3,0
POL,Poland,74,2020,chr,0,0
POL,Poland,74,2020,com,0,0
POL,Poland,74,2020,con,81.3,100
POL,Poland,74,2020,eco,0,0
POL,Poland,74,2020,lib,0.2,0
POL,Poland,74,2020,other,1.1,0
POL,Poland,74,2020,right,2.4,0
POL,Poland,74,2020,soc,10.7,0
PRT,Portugal,63,1976,agr,0,0
PRT,Portugal,63,1976,chr,6.4,0
PRT,Portugal,63,1976,com,12.4,0
PRT,Portugal,63,1976,con,0,0
PRT,Portugal,63,1976,eco,0,0
PRT,Portugal,63,1976,lib,32.4,0
PRT,Portugal,63,1976,other,0.4,0
PRT,Portugal,63,1976,right,0,0
PRT,Portugal,63,1976,soc,48.4,0
PRT,Portugal,63,1977,agr,0,0
PRT,Portugal,63,1977,chr,16,0
PRT,Portugal,63,1977,com,15.6,0
PRT,Portugal,63,1977,con,0,0
PRT,Portugal,63,1977,eco,0,0
PRT,Portugal,63,1977,lib,27.8,0
PRT,Portugal,63,1977,other,0,0
PRT,Portugal,63,1977,right,0,0
PRT,Portugal,63,1977,soc,40.7,100
PRT,Portugal,63,1978,agr,0,0
PRT,Portugal,63,1978,chr,16,0
PRT,Portugal,63,1978,com,15.6,0
PRT,Portugal,63,1978,con,0,0
PRT,Portugal,63,1978,eco,0,0
PRT,Portugal,63,1978,lib,27.8,0
PRT,Portugal,63,1978,other,0,0
PRT,Portugal,63,1978,right,0,0
PRT,Portugal,63,1978,soc,40.7,100
PRT,Portugal,63,1979,agr,0,0
PRT,Portugal,63,1979,chr,16,0
PRT,Portugal,63,1979,com,15.6,0
PRT,Portugal,63,1979,con,0,0
PRT,Portugal,63,1979,eco,0,0
PRT,Portugal,63,1979,lib,27.8,100
PRT,Portugal,63,1979,other,0,0
PRT,Portugal,63,1979,right,0,0
PRT,Portugal,63,1979,soc,40.7,0
PRT,Portugal,63,1980,agr,0,0
PRT,Portugal,63,1980,chr,17.2,0
PRT,Portugal,63,1980,com,20,0
PRT,Portugal,63,1980,con,2,0
PRT,Portugal,63,1980,eco,0,0
PRT,Portugal,63,1980,lib,30,0
PRT,Portugal,63,1980,other,0,0
PRT,Portugal,63,1980,right,0,0
PRT,Portugal,63,1980,soc,30.8,100
PRT,Portugal,63,1981,agr,0,0
PRT,Portugal,63,1981,chr,18.4,34.3
PRT,Portugal,63,1981,com,16,0
PRT,Portugal,63,1981,con,2.4,4.5
PRT,Portugal,63,1981,eco,0,0
PRT,Portugal,63,1981,lib,32.8,61.2
PRT,Portugal,63,1981,other,0,0
PRT,Portugal,63,1981,right,0,0
PRT,Portugal,63,1981,soc,30.4,0
PRT,Portugal,63,1982,agr,0,0
PRT,Portugal,63,1982,chr,18.4,34.3
PRT,Portugal,63,1982,com,16,0
PRT,Portugal,63,1982,con,2.4,4.5
PRT,Portugal,63,1982,eco,0,0
PRT,Portugal,63,1982,lib,32.8,61.2
PRT,Portugal,63,1982,other,0,0
PRT,Portugal,63,1982,right,0,0
PRT,Portugal,63,1982,soc,30.4,0
PRT,Portugal,63,1983,agr,0,0
PRT,Portugal,63,1983,chr,18.4,34.3
PRT,Portugal,63,1983,com,16,0
PRT,Portugal,63,1983,con,2.4,4.5
PRT,Portugal,63,1983,eco,0,0
PRT,Portugal,63,1983,lib,32.8,61.2
PRT,Portugal,63,1983,other,0,0
PRT,Portugal,63,1983,right,0,0
PRT,Portugal,63,1983,soc,30.4,0
PRT,Portugal,63,1984,agr,0,0
PRT,Portugal,63,1984,chr,12,0
PRT,Portugal,63,1984,com,16,0
PRT,Portugal,63,1984,con,0,0
PRT,Portugal,63,1984,eco,0.4,0
PRT,Portugal,63,1984,lib,30,42.6
PRT,Portugal,63,1984,other,0,0
PRT,Portugal,63,1984,right,0,0
PRT,Portugal,63,1984,soc,41.6,57.4
PRT,Portugal,63,1985,agr,0,0
PRT,Portugal,63,1985,chr,12,0
PRT,Portugal,63,1985,com,16,0
PRT,Portugal,63,1985,con,0,0
PRT,Portugal,63,1985,eco,0.4,0
PRT,Portugal,63,1985,lib,30,42.6
PRT,Portugal,63,1985,other,0,0
PRT,Portugal,63,1985,right,0,0
PRT,Portugal,63,1985,soc,41.6,57.4
PRT,Portugal,63,1986,agr,0,0
PRT,Portugal,63,1986,chr,8.8,0
PRT,Portugal,63,1986,com,13.6,0
PRT,Portugal,63,1986,con,0,0
PRT,Portugal,63,1986,eco,0.4,0
PRT,Portugal,63,1986,lib,35.2,100
PRT,Portugal,63,1986,other,0,0
PRT,Portugal,63,1986,right,0,0
PRT,Portugal,63,1986,soc,42,0
PRT,Portugal,63,1987,agr,0,0
PRT,Portugal,63,1987,chr,8.8,0
PRT,Portugal,63,1987,com,13.6,0
PRT,Portugal,63,1987,con,0,0
PRT,Portugal,63,1987,eco,0.4,0
PRT,Portugal,63,1987,lib,35.2,100
PRT,Portugal,63,1987,other,0,0
PRT,Portugal,63,1987,right,0,0
PRT,Portugal,63,1987,soc,42,0
PRT,Portugal,63,1988,agr,0,0
PRT,Portugal,63,1988,chr,1.6,0
PRT,Portugal,63,1988,com,11.2,0
PRT,Portugal,63,1988,con,0,0
PRT,Portugal,63,1988,eco,0.4,0
PRT,Portugal,63,1988,lib,59.2,100
PRT,Portugal,63,1988,other,0,0
PRT,Portugal,63,1988,right,0,0
PRT,Portugal,63,1988,soc,27.6,0
PRT,Portugal,63,1989,agr,0,0
PRT,Portugal,63,1989,chr,1.6,0
PRT,Portugal,63,1989,com,11.2,0
PRT,Portugal,63,1989,con,0,0
PRT,Portugal,63,1989,eco,0.4,0
PRT,Portugal,63,1989,lib,59.2,100
PRT,Portugal,63,1989,other,0,0
PRT,Portugal,63,1989,right,0,0
PRT,Portugal,63,1989,soc,27.6,0
PRT,Portugal,63,1990,agr,0,0
PRT,Portugal,63,1990,chr,1.6,0
PRT,Portugal,63,1990,com,11.2,0
PRT,Portugal,63,1990,con,0,0
PRT,Portugal,63,1990,eco,0.4,0
PRT,Portugal,63,1990,lib,59.2,100
PRT,Portugal,63,1990,other,0,0
PRT,Portugal,63,1990,right,0,0
PRT,Portugal,63,1990,soc,27.6,0
PRT,Portugal,63,1991,agr,0,0
PRT,Portugal,63,1991,chr,1.6,0
PRT,Portugal,63,1991,com,11.2,0
PRT,Portugal,63,1991,con,0,0
PRT,Portugal,63,1991,eco,0.4,0
PRT,Portugal,63,1991,lib,59.2,100
PRT,Portugal,63,1991,other,0,0
PRT,Portugal,63,1991,right,0,0
PRT,Portugal,63,1991,soc,27.6,0
PRT,Portugal,63,1992,agr,0,0
PRT,Portugal,63,1992,chr,2.2,0
PRT,Portugal,63,1992,com,6.5,0
PRT,Portugal,63,1992,con,0,0
PRT,Portugal,63,1992,eco,0.9,0
PRT,Portugal,63,1992,lib,58.7,100
PRT,Portugal,63,1992,other,0.4,0
PRT,Portugal,63,1992,right,0,0
PRT,Portugal,63,1992,soc,31.3,0
PRT,Portugal,63,1993,agr,0,0
PRT,Portugal,63,1993,chr,2.2,0
PRT,Portugal,63,1993,com,6.5,0
PRT,Portugal,63,1993,con,0,0
PRT,Portugal,63,1993,eco,0.9,0
PRT,Portugal,63,1993,lib,58.7,100
PRT,Portugal,63,1993,other,0.4,0
PRT,Portugal,63,1993,right,0,0
PRT,Portugal,63,1993,soc,31.3,0
PRT,Portugal,63,1994,agr,0,0
PRT,Portugal,63,1994,chr,2.2,0
PRT,Portugal,63,1994,com,6.5,0
PRT,Portugal,63,1994,con,0,0
PRT,Portugal,63,1994,eco,0.9,0
PRT,Portugal,63,1994,lib,58.7,100
PRT,Portugal,63,1994,other,0.4,0
PRT,Portugal,63,1994,right,0,0
PRT,Portugal,63,1994,soc,31.3,0
PRT,Portugal,63,1995,agr,0,0
PRT,Portugal,63,1995,chr,2.2,0
PRT,Portugal,63,1995,com,6.5,0
PRT,Portugal,63,1995,con,0,0
PRT,Portugal,63,1995,eco,0.9,0
PRT,Portugal,63,1995,lib,58.7,100
PRT,Portugal,63,1995,other,0.4,0
PRT,Portugal,63,1995,right,0,0
PRT,Portugal,63,1995,soc,31.3,0
PRT,Portugal,63,1996,agr,0,0
PRT,Portugal,63,1996,chr,6.5,0
PRT,Portugal,63,1996,com,5.7,0
PRT,Portugal,63,1996,con,0,0
PRT,Portugal,63,1996,eco,0.9,0
PRT,Portugal,63,1996,lib,38.3,0
PRT,Portugal,63,1996,other,0,0
PRT,Portugal,63,1996,right,0,0
PRT,Portugal,63,1996,soc,48.7,100
PRT,Portugal,63,1997,agr,0,0
PRT,Portugal,63,1997,chr,6.5,0
PRT,Portugal,63,1997,com,5.7,0
PRT,Portugal,63,1997,con,0,0
PRT,Portugal,63,1997,eco,0.9,0
PRT,Portugal,63,1997,lib,38.3,0
PRT,Portugal,63,1997,other,0,0
PRT,Portugal,63,1997,right,0,0
PRT,Portugal,63,1997,soc,48.7,100
PRT,Portugal,63,1998,agr,0,0
PRT,Portugal,63,1998,chr,6.5,0
PRT,Portugal,63,1998,com,5.7,0
PRT,Portugal,63,1998,con,0,0
PRT,Portugal,63,1998,eco,0.9,0
PRT,Portugal,63,1998,lib,38.3,0
PRT,Portugal,63,1998,other,0,0
PRT,Portugal,63,1998,right,0,0
PRT,Portugal,63,1998,soc,48.7,100
PRT,Portugal,63,1999,agr,0,0
PRT,Portugal,63,1999,chr,6.5,0
PRT,Portugal,63,1999,com,5.7,0
PRT,Portugal,63,1999,con,0,0
PRT,Portugal,63,1999,eco,0.9,0
PRT,Portugal,63,1999,lib,38.3,0
PRT,Portugal,63,1999,other,0,0
PRT,Portugal,63,1999,right,0,0
PRT,Portugal,63,1999,soc,48.7,100
PRT,Portugal,63,2000,agr,0,0
PRT,Portugal,63,2000,chr,6.5,0
PRT,Portugal,63,2000,com,7.4,0
PRT,Portugal,63,2000,con,0,0
PRT,Portugal,63,2000,eco,0.9,0
PRT,Portugal,63,2000,lib,35.2,0
PRT,Portugal,63,2000,other,0,0
PRT,Portugal,63,2000,right,0,0
PRT,Portugal,63,2000,soc,50,100
PRT,Portugal,63,2001,agr,0,0
PRT,Portugal,63,2001,chr,6.5,0
PRT,Portugal,63,2001,com,7.4,0
PRT,Portugal,63,2001,con,0,0
PRT,Portugal,63,2001,eco,0.9,0
PRT,Portugal,63,2001,lib,35.2,0
PRT,Portugal,63,2001,other,0,0
PRT,Portugal,63,2001,right,0,0
PRT,Portugal,63,2001,soc,50,100
PRT,Portugal,63,2002,agr,0,0
PRT,Portugal,63,2002,chr,6.5,0
PRT,Portugal,63,2002,com,7.4,0
PRT,Portugal,63,2002,con,0,0
PRT,Portugal,63,2002,eco,0.9,0
PRT,Portugal,63,2002,lib,35.2,0
PRT,Portugal,63,2002,other,0,0
PRT,Portugal,63,2002,right,0,0
PRT,Portugal,63,2002,soc,50,100
PRT,Portugal,63,2003,agr,0,0
PRT,Portugal,63,2003,chr,6.1,11.8
PRT,Portugal,63,2003,com,5.7,0
PRT,Portugal,63,2003,con,0,0
PRT,Portugal,63,2003,eco,0.9,0
PRT,Portugal,63,2003,lib,45.7,88.2
PRT,Portugal,63,2003,other,0,0
PRT,Portugal,63,2003,right,0,0
PRT,Portugal,63,2003,soc,41.7,0
PRT,Portugal,63,2004,agr,0,0
PRT,Portugal,63,2004,chr,6.1,11.8
PRT,Portugal,63,2004,com,5.7,0
PRT,Portugal,63,2004,con,0,0
PRT,Portugal,63,2004,eco,0.9,0
PRT,Portugal,63,2004,lib,45.7,88.2
PRT,Portugal,63,2004,other,0,0
PRT,Portugal,63,2004,right,0,0
PRT,Portugal,63,2004,soc,41.7,0
PRT,Portugal,63,2005,agr,0,0
PRT,Portugal,63,2005,chr,6.1,11.8
PRT,Portugal,63,2005,com,5.7,0
PRT,Portugal,63,2005,con,0,0
PRT,Portugal,63,2005,eco,0.9,0
PRT,Portugal,63,2005,lib,45.7,88.2
PRT,Portugal,63,2005,other,0,0
PRT,Portugal,63,2005,right,0,0
PRT,Portugal,63,2005,soc,41.7,0
PRT,Portugal,63,2006,agr,0,0
PRT,Portugal,63,2006,chr,5.2,0
PRT,Portugal,63,2006,com,8.7,0
PRT,Portugal,63,2006,con,0,0
PRT,Portugal,63,2006,eco,0.9,0
PRT,Portugal,63,2006,lib,32.6,0
PRT,Portugal,63,2006,other,0,0
PRT,Portugal,63,2006,right,0,0
PRT,Portugal,63,2006,soc,52.6,100
PRT,Portugal,63,2007,agr,0,0
PRT,Portugal,63,2007,chr,5.2,0
PRT,Portugal,63,2007,com,8.7,0
PRT,Portugal,63,2007,con,0,0
PRT,Portugal,63,2007,eco,0.9,0
PRT,Portugal,63,2007,lib,32.6,0
PRT,Portugal,63,2007,other,0,0
PRT,Portugal,63,2007,right,0,0
PRT,Portugal,63,2007,soc,52.6,100
PRT,Portugal,63,2008,agr,0,0
PRT,Portugal,63,2008,chr,5.2,0
PRT,Portugal,63,2008,com,8.7,0
PRT,Portugal,63,2008,con,0,0
PRT,Portugal,63,2008,eco,0.9,0
PRT,Portugal,63,2008,lib,32.6,0
PRT,Portugal,63,2008,other,0,0
PRT,Portugal,63,2008,right,0,0
PRT,Portugal,63,2008,soc,52.6,100
PRT,Portugal,63,2009,agr,0,0
PRT,Portugal,63,2009,chr,5.2,0
PRT,Portugal,63,2009,com,8.7,0
PRT,Portugal,63,2009,con,0,0
PRT,Portugal,63,2009,eco,0.9,0
PRT,Portugal,63,2009,lib,32.6,0
PRT,Portugal,63,2009,other,0,0
PRT,Portugal,63,2009,right,0,0
PRT,Portugal,63,2009,soc,52.6,100
PRT,Portugal,63,2010,agr,0,0
PRT,Portugal,63,2010,chr,9.1,0
PRT,Portugal,63,2010,com,13.5,0
PRT,Portugal,63,2010,con,0,0
PRT,Portugal,63,2010,eco,0,0
PRT,Portugal,63,2010,lib,35.2,0
PRT,Portugal,63,2010,other,0,0
PRT,Portugal,63,2010,right,0,0
PRT,Portugal,63,2010,soc,42.2,100
PRT,Portugal,63,2011,agr,0,0
PRT,Portugal,63,2011,chr,9.1,0
PRT,Portugal,63,2011,com,13.5,0
PRT,Portugal,63,2011,con,0,0
PRT,Portugal,63,2011,eco,0,0
PRT,Portugal,63,2011,lib,35.2,0
PRT,Portugal,63,2011,other,0,0
PRT,Portugal,63,2011,right,0,0
PRT,Portugal,63,2011,soc,42.2,100
PRT,Portugal,63,2012,agr,0,0
PRT,Portugal,63,2012,chr,10.4,18.2
PRT,Portugal,63,2012,com,10.4,0
PRT,Portugal,63,2012,con,0,0
PRT,Portugal,63,2012,eco,0,0
PRT,Portugal,63,2012,lib,47,81.8
PRT,Portugal,63,2012,other,0,0
PRT,Portugal,63,2012,right,0,0
PRT,Portugal,63,2012,soc,32.2,0
PRT,Portugal,63,2013,agr,0,0
PRT,Portugal,63,2013,chr,10.4,18.2
PRT,Portugal,63,2013,com,10.4,0
PRT,Portugal,63,2013,con,0,0
PRT,Portugal,63,2013,eco,0,0
PRT,Portugal,63,2013,lib,47,81.8
PRT,Portugal,63,2013,other,0,0
PRT,Portugal,63,2013,right,0,0
PRT,Portugal,63,2013,soc,32.2,0
PRT,Portugal,63,2014,agr,0,0
PRT,Portugal,63,2014,chr,10.4,18.2
PRT,Portugal,63,2014,com,10.4,0
PRT,Portugal,63,2014,con,0,0
PRT,Portugal,63,2014,eco,0,0
PRT,Portugal,63,2014,lib,47,81.8
PRT,Portugal,63,2014,other,0,0
PRT,Portugal,63,2014,right,0,0
PRT,Portugal,63,2014,soc,32.2,0
PRT,Portugal,63,2015,agr,0,0
PRT,Portugal,63,2015,chr,10.4,18.2
PRT,Portugal,63,2015,com,10.4,0
PRT,Portugal,63,2015,con,0,0
PRT,Portugal,63,2015,eco,0,0
PRT,Portugal,63,2015,lib,47,81.8
PRT,Portugal,63,2015,other,0,0
PRT,Portugal,63,2015,right,0,0
PRT,Portugal,63,2015,soc,32.2,0
PRT,Portugal,63,2016,agr,0,0
PRT,Portugal,63,2016,chr,0,0
PRT,Portugal,63,2016,com,15.7,0
PRT,Portugal,63,2016,con,0,0
PRT,Portugal,63,2016,eco,0.4,0
PRT,Portugal,63,2016,lib,46.5,0
PRT,Portugal,63,2016,other,0,0
PRT,Portugal,63,2016,right,0,0
PRT,Portugal,63,2016,soc,37.4,100
PRT,Portugal,63,2017,agr,0,0
PRT,Portugal,63,2017,chr,0,0
PRT,Portugal,63,2017,com,15.7,0
PRT,Portugal,63,2017,con,0,0
PRT,Portugal,63,2017,eco,0.4,0
PRT,Portugal,63,2017,lib,46.5,0
PRT,Portugal,63,2017,other,0,0
PRT,Portugal,63,2017,right,0,0
PRT,Portugal,63,2017,soc,37.4,100
PRT,Portugal,63,2018,agr,0,0
PRT,Portugal,63,2018,chr,0,0
PRT,Portugal,63,2018,com,15.7,0
PRT,Portugal,63,2018,con,0,0
PRT,Portugal,63,2018,eco,0.4,0
PRT,Portugal,63,2018,lib,46.5,0
PRT,Portugal,63,2018,other,0,0
PRT,Portugal,63,2018,right,0,0
PRT,Portugal,63,2018,soc,37.4,100
PRT,Portugal,63,2019,agr,0,0
PRT,Portugal,63,2019,chr,0,0
PRT,Portugal,63,2019,com,15.7,0
PRT,Portugal,63,2019,con,0,0
PRT,Portugal,63,2019,eco,0.4,0
PRT,Portugal,63,2019,lib,46.5,0
PRT,Portugal,63,2019,other,0,0
PRT,Portugal,63,2019,right,0,0
PRT,Portugal,63,2019,soc,37.4,100
PRT,Portugal,63,2020,agr,0,0
PRT,Portugal,63,2020,chr,2.2,0
PRT,Portugal,63,2020,com,13.5,0
PRT,Portugal,63,2020,con,0,0
PRT,Portugal,63,2020,eco,1.7,0
PRT,Portugal,63,2020,lib,34.8,0
PRT,Portugal,63,2020,other,0,0
PRT,Portugal,63,2020,right,0.4,0
PRT,Portugal,63,2020,soc,47.4,100
ROU,Romania,23,1991,agr,2.3,0
ROU,Romania,23,1991,chr,3,0
ROU,Romania,23,1991,com,1.3,0
ROU,Romania,23,1991,con,7.3,0
ROU,Romania,23,1991,eco,5.1,0
ROU,Romania,23,1991,lib,73.7,100
ROU,Romania,23,1991,other,4.5,0
ROU,Romania,23,1991,right,2.3,0
ROU,Romania,23,1991,soc,0.5,0
ROU,Romania,23,1992,agr,2.3,2.9
ROU,Romania,23,1992,chr,3,0
ROU,Romania,23,1992,com,1.3,0
ROU,Romania,23,1992,con,7.3,0
ROU,Romania,23,1992,eco,5.1,3.8
ROU,Romania,23,1992,lib,73.7,93.3
ROU,Romania,23,1992,other,4.5,0
ROU,Romania,23,1992,right,2.3,0
ROU,Romania,23,1992,soc,0.5,0
ROU,Romania,23,1993,agr,0,0
ROU,Romania,23,1993,chr,12,0
ROU,Romania,23,1993,com,3.8,0
ROU,Romania,23,1993,con,7.9,0
ROU,Romania,23,1993,eco,1.2,0
ROU,Romania,23,1993,lib,20.5,0
ROU,Romania,23,1993,other,3.8,0
ROU,Romania,23,1993,right,13.5,0
ROU,Romania,23,1993,soc,37.2,100
ROU,Romania,23,1994,agr,0,0
ROU,Romania,23,1994,chr,12,0
ROU,Romania,23,1994,com,3.8,0
ROU,Romania,23,1994,con,7.9,0
ROU,Romania,23,1994,eco,1.2,0
ROU,Romania,23,1994,lib,20.5,0
ROU,Romania,23,1994,other,3.8,0
ROU,Romania,23,1994,right,13.5,0
ROU,Romania,23,1994,soc,37.2,100
ROU,Romania,23,1995,agr,0,0
ROU,Romania,23,1995,chr,12,0
ROU,Romania,23,1995,com,3.8,0
ROU,Romania,23,1995,con,7.9,0
ROU,Romania,23,1995,eco,1.2,0
ROU,Romania,23,1995,lib,20.5,0
ROU,Romania,23,1995,other,3.8,0
ROU,Romania,23,1995,right,13.5,20.4
ROU,Romania,23,1995,soc,37.2,79.6
ROU,Romania,23,1996,agr,0,0
ROU,Romania,23,1996,chr,12,0
ROU,Romania,23,1996,com,3.8,0
ROU,Romania,23,1996,con,7.9,0
ROU,Romania,23,1996,eco,1.2,0
ROU,Romania,23,1996,lib,20.5,0
ROU,Romania,23,1996,other,3.8,0
ROU,Romania,23,1996,right,13.5,20.4
ROU,Romania,23,1996,soc,37.2,79.6
ROU,Romania,23,1997,agr,0,0
ROU,Romania,23,1997,chr,24.2,46
ROU,Romania,23,1997,com,0,0
ROU,Romania,23,1997,con,9.6,12.5
ROU,Romania,23,1997,eco,1.7,0
ROU,Romania,23,1997,lib,19.8,36.5
ROU,Romania,23,1997,other,4.4,0
ROU,Romania,23,1997,right,10.8,0
ROU,Romania,23,1997,soc,29.4,5
ROU,Romania,23,1998,agr,0,0
ROU,Romania,23,1998,chr,24.2,46
ROU,Romania,23,1998,com,0,0
ROU,Romania,23,1998,con,9.6,12.5
ROU,Romania,23,1998,eco,1.7,0
ROU,Romania,23,1998,lib,19.8,36.5
ROU,Romania,23,1998,other,4.4,0
ROU,Romania,23,1998,right,10.8,0
ROU,Romania,23,1998,soc,29.4,5
ROU,Romania,23,1999,agr,0,0
ROU,Romania,23,1999,chr,24.2,46
ROU,Romania,23,1999,com,0,0
ROU,Romania,23,1999,con,9.6,12.5
ROU,Romania,23,1999,eco,1.7,0
ROU,Romania,23,1999,lib,19.8,36.5
ROU,Romania,23,1999,other,4.4,0
ROU,Romania,23,1999,right,10.8,0
ROU,Romania,23,1999,soc,29.4,5
ROU,Romania,23,2000,agr,0,0
ROU,Romania,23,2000,chr,24.2,46
ROU,Romania,23,2000,com,0,0
ROU,Romania,23,2000,con,9.6,12.5
ROU,Romania,23,2000,eco,1.7,0
ROU,Romania,23,2000,lib,19.8,36.5
ROU,Romania,23,2000,other,4.4,0
ROU,Romania,23,2000,right,10.8,0
ROU,Romania,23,2000,soc,29.4,5
ROU,Romania,23,2001,agr,0,0
ROU,Romania,23,2001,chr,0,0
ROU,Romania,23,2001,com,0,0
ROU,Romania,23,2001,con,7.8,0
ROU,Romania,23,2001,eco,0,0
ROU,Romania,23,2001,lib,17.7,0
ROU,Romania,23,2001,other,5.2,0
ROU,Romania,23,2001,right,24.3,0
ROU,Romania,23,2001,soc,44.9,100
ROU,Romania,23,2002,agr,0,0
ROU,Romania,23,2002,chr,0,0
ROU,Romania,23,2002,com,0,0
ROU,Romania,23,2002,con,7.8,0
ROU,Romania,23,2002,eco,0,0
ROU,Romania,23,2002,lib,17.7,0
ROU,Romania,23,2002,other,5.2,0
ROU,Romania,23,2002,right,24.3,0
ROU,Romania,23,2002,soc,44.9,100
ROU,Romania,23,2003,agr,0,0
ROU,Romania,23,2003,chr,0,0
ROU,Romania,23,2003,com,0,0
ROU,Romania,23,2003,con,7.8,0
ROU,Romania,23,2003,eco,0,0
ROU,Romania,23,2003,lib,17.7,0
ROU,Romania,23,2003,other,5.2,0
ROU,Romania,23,2003,right,24.3,0
ROU,Romania,23,2003,soc,44.9,100
ROU,Romania,23,2004,agr,0,0
ROU,Romania,23,2004,chr,0,0
ROU,Romania,23,2004,com,0,0
ROU,Romania,23,2004,con,7.8,0
ROU,Romania,23,2004,eco,0,0
ROU,Romania,23,2004,lib,17.7,0
ROU,Romania,23,2004,other,5.2,0
ROU,Romania,23,2004,right,24.3,0
ROU,Romania,23,2004,soc,44.9,100
ROU,Romania,23,2005,agr,0,0
ROU,Romania,23,2005,chr,0,0
ROU,Romania,23,2005,com,0,0
ROU,Romania,23,2005,con,6.6,16.4
ROU,Romania,23,2005,eco,0,0
ROU,Romania,23,2005,lib,33.7,83.6
ROU,Romania,23,2005,other,5.4,0
ROU,Romania,23,2005,right,14.5,0
ROU,Romania,23,2005,soc,39.8,0
ROU,Romania,23,2006,agr,0,0
ROU,Romania,23,2006,chr,0,0
ROU,Romania,23,2006,com,0,0
ROU,Romania,23,2006,con,6.6,16.4
ROU,Romania,23,2006,eco,0,0
ROU,Romania,23,2006,lib,33.7,83.6
ROU,Romania,23,2006,other,5.4,0
ROU,Romania,23,2006,right,14.5,0
ROU,Romania,23,2006,soc,39.8,0
ROU,Romania,23,2007,agr,0,0
ROU,Romania,23,2007,chr,0,0
ROU,Romania,23,2007,com,0,0
ROU,Romania,23,2007,con,6.6,16.4
ROU,Romania,23,2007,eco,0,0
ROU,Romania,23,2007,lib,33.7,83.6
ROU,Romania,23,2007,other,5.4,0
ROU,Romania,23,2007,right,14.5,0
ROU,Romania,23,2007,soc,39.8,0
ROU,Romania,23,2008,agr,0,0
ROU,Romania,23,2008,chr,0,0
ROU,Romania,23,2008,com,0,0
ROU,Romania,23,2008,con,6.6,25.6
ROU,Romania,23,2008,eco,0,0
ROU,Romania,23,2008,lib,33.7,74.4
ROU,Romania,23,2008,other,5.4,0
ROU,Romania,23,2008,right,14.5,0
ROU,Romania,23,2008,soc,39.8,0
ROU,Romania,23,2009,agr,0,0
ROU,Romania,23,2009,chr,0,0
ROU,Romania,23,2009,com,0,0
ROU,Romania,23,2009,con,7.8,0
ROU,Romania,23,2009,eco,0,0
ROU,Romania,23,2009,lib,53.9,51.1
ROU,Romania,23,2009,other,5.4,0
ROU,Romania,23,2009,right,0,0
ROU,Romania,23,2009,soc,32.9,48.9
ROU,Romania,23,2010,agr,0,0
ROU,Romania,23,2010,chr,0,0
ROU,Romania,23,2010,com,0,0
ROU,Romania,23,2010,con,7.8,16.1
ROU,Romania,23,2010,eco,0,0
ROU,Romania,23,2010,lib,53.9,83.9
ROU,Romania,23,2010,other,5.4,0
ROU,Romania,23,2010,right,0,0
ROU,Romania,23,2010,soc,32.9,0
ROU,Romania,23,2011,agr,0,0
ROU,Romania,23,2011,chr,0,0
ROU,Romania,23,2011,com,0,0
ROU,Romania,23,2011,con,7.8,14.4
ROU,Romania,23,2011,eco,0,0
ROU,Romania,23,2011,lib,53.9,75.2
ROU,Romania,23,2011,other,5.4,0
ROU,Romania,23,2011,right,0,0
ROU,Romania,23,2011,soc,32.9,10.5
ROU,Romania,23,2012,agr,0,0
ROU,Romania,23,2012,chr,0,0
ROU,Romania,23,2012,com,0,0
ROU,Romania,23,2012,con,7.8,14.4
ROU,Romania,23,2012,eco,0,0
ROU,Romania,23,2012,lib,53.9,75.2
ROU,Romania,23,2012,other,5.4,0
ROU,Romania,23,2012,right,0,0
ROU,Romania,23,2012,soc,32.9,10.5
ROU,Romania,23,2013,agr,0,0
ROU,Romania,23,2013,chr,1,0
ROU,Romania,23,2013,com,11.4,0
ROU,Romania,23,2013,con,7.5,4.8
ROU,Romania,23,2013,eco,0,0
ROU,Romania,23,2013,lib,36.9,36.6
ROU,Romania,23,2013,other,4.4,0
ROU,Romania,23,2013,right,0,0
ROU,Romania,23,2013,soc,38.8,58.6
ROU,Romania,23,2014,agr,0,0
ROU,Romania,23,2014,chr,1,0
ROU,Romania,23,2014,com,11.4,0
ROU,Romania,23,2014,con,7.5,4.8
ROU,Romania,23,2014,eco,0,0
ROU,Romania,23,2014,lib,36.9,36.6
ROU,Romania,23,2014,other,4.4,0
ROU,Romania,23,2014,right,0,0
ROU,Romania,23,2014,soc,38.8,58.6
ROU,Romania,23,2015,agr,0,0
ROU,Romania,23,2015,chr,1,0
ROU,Romania,23,2015,com,11.4,0
ROU,Romania,23,2015,con,7.5,6.7
