country_name_short,country_name,election_date,start_date,cabinet_name,caretaker,cabinet_id,duration,cabinet_type,grand_coalition
PRT,Portugal,1983-04-25,1985-06-14,Soares IV,1,885,139,minority,0
PRT,Portugal,1985-10-06,1985-10-31,Silva I,0,734,655,minority,0
PRT,Portugal,1987-07-19,1987-08-17,Silva II,0,718,1536,min_win,0
PRT,Portugal,1991-10-06,1991-10-31,Silva III,0,282,1458,min_win,0
PRT,Portugal,1995-10-01,1995-10-28,Guterres I,0,265,1458,minority,0
PRT,Portugal,1999-10-10,1999-10-25,Guterres II,0,5,894,minority,0
PRT,Portugal,2002-03-17,2002-04-06,Barroso,0,381,839,min_win,0
PRT,Portugal,2002-03-17,2004-07-23,Santana Lopes,0,755,232,min_win,0
PRT,Portugal,2005-02-20,2005-03-12,Socrates I,0,169,1689,min_win,0
PRT,Portugal,2009-09-27,2009-10-26,Socrates II,0,858,597,minority,0
PRT,Portugal,2011-06-05,2011-06-15,Passos Coelho I,0,917,1598,min_win,0
PRT,Portugal,2015-10-04,2015-10-30,Passos Coelho II,0,1177,27,minority,0
PRT,Portugal,2015-10-04,2015-11-26,Costa,0,1198,1444,minority,0
ROU,Romania,1990-05-20,1990-05-20,Roman,0,715,514,min_win,0
ROU,Romania,1990-05-20,1991-10-16,Stolojan,1,710,394,surplus,1
ROU,Romania,1992-09-27,1992-11-13,Vacaroiu I,0,839,643,minority,0
ROU,Romania,1992-09-27,1994-08-18,Vacaroiu II,0,447,746,minority,0
ROU,Romania,1992-09-27,1996-09-02,Vacaroiu III,0,102,100,minority,0
ROU,Romania,1996-11-03,1996-12-11,Ciorbea,0,73,490,surplus,0
ROU,Romania,1996-11-03,1998-04-15,Vasile,0,440,615,surplus,0
ROU,Romania,1996-11-03,1999-12-21,Isarescu,0,171,365,surplus,0
ROU,Romania,2000-11-26,2000-12-20,Nastase I,0,64,911,minority,0
ROU,Romania,2000-11-26,2003-06-19,Nastase II,0,1029,559,minority,0
ROU,Romania,2004-11-28,2004-12-29,Popescu-Tariceanu I,0,509,708,minority,0
ROU,Romania,2004-11-28,2006-12-07,Popescu-Tariceanu II,0,28,119,minority,0
ROU,Romania,2004-11-28,2007-04-05,Popescu-Tariceanu III,0,118,627,minority,0
ROU,Romania,2008-11-30,2008-12-22,Boc I,0,599,366,min_win,1
ROU,Romania,2008-11-30,2009-12-23,Boc II,0,993,147,minority,0
ROU,Romania,2008-11-30,2010-05-19,Boc III,0,537,631,minority,0
ROU,Romania,2008-11-30,2012-02-09,Ungureanu,0,992,88,minority,0
ROU,Romania,2008-11-30,2012-05-07,Ponta I,0,1033,228,minority,0
ROU,Romania,2012-12-09,2012-12-21,Ponta II,0,1043,438,surplus,1
ROU,Romania,2012-12-09,2014-03-04,Ponta III,0,1085,286,minority,0
ROU,Romania,2012-12-09,2014-12-15,Ponta IV,0,1154,330,minority,0
ROU,Romania,2012-12-09,2015-11-10,Ciolos,1,1197,421,minority,0
ROU,Romania,2016-12-11,2017-01-04,Grindeanu,0,1513,176,min_win,0
ROU,Romania,2016-12-11,2017-06-29,Tudose,0,1514,214,min_win,0
ROU,Romania,2016-12-11,2018-01-29,Dancila,0,1527,649,min_win,0
SVK,Slovakia,1990-06-09,1990-06-27,Meciar I,0,399,300,surplus,1
SVK,Slovakia,1990-06-09,1991-04-23,Carnogursky,0,436,428,surplus,1
SVK,Slovakia,1992-06-06,1992-06-24,Meciar II,0,690,202,min_win,0
SVK,Slovakia,1992-06-06,1993-01-12,Meciar III,0,420,66,min_win,0
SVK,Slovakia,1992-06-06,1993-03-19,Meciar IV,0,592,243,minority,0
SVK,Slovakia,1992-06-06,1993-11-17,Meciar V,0,719,119,min_win,0
SVK,Slovakia,1992-06-06,1994-03-16,Moravcik,0,817,272,minority,0
SVK,Slovakia,1994-10-01,1994-12-13,Meciar VI,0,26,1417,min_win,0
SVK,Slovakia,1998-09-26,1998-10-30,Dzurinda I,0,699,1447,surplus,0
SVK,Slovakia,2002-09-21,2002-10-16,Dzurinda II,0,547,1211,min_win,0
SVK,Slovakia,2002-09-21,2006-02-08,Dzurinda III,1,185,146,minority,0
SVK,Slovakia,2006-06-17,2006-07-04,Fico I,0,269,1465,min_win,0
SVK,Slovakia,2010-06-12,2010-07-08,Radicova I,0,319,469,minority,0
SVK,Slovakia,2010-06-12,2011-10-20,Radicova II,1,982,167,minority,0
SVK,Slovakia,2012-03-10,2012-04-04,Fico II,0,1027,1449,min_win,0
SVK,Slovakia,2016-03-06,2016-03-23,Fico III,0,1483,162,min_win,0
SVK,Slovakia,2016-03-06,2016-09-01,Fico IV,0,1491,567,minority,0
SVK,Slovakia,2016-03-06,2018-03-22,Pellegrini,0,1529,597,minority,0
SVN,Slovenia,1990-04-12,1990-05-16,Peterle,0,527,707,min_win,0
SVN,Slovenia,1990-04-12,1992-04-22,Drnovsek I,0,9,265,minority,1
SVN,Slovenia,1992-12-06,1993-01-12,Drnovsek II,0,559,451,surplus,1
SVN,Slovenia,1992-12-06,1994-04-08,Drnovsek III,0,145,658,min_win,1
SVN,Slovenia,1992-12-06,1996-01-26,Drnovsek IV,0,562,398,minority,1
SVN,Slovenia,1996-11-10,1997-02-27,Drnovsek V,0,644,1196,min_win,1
SVN,Slovenia,1996-11-10,2000-06-07,Bajuk,0,768,176,minority,0
SVN,Slovenia,2000-10-15,2000-11-30,Drnovsek VI,0,505,749,min_win,0
SVN,Slovenia,2000-10-15,2002-12-19,Rop I,0,187,476,surplus,0
SVN,Slovenia,2000-10-15,2004-04-08,Rop II,0,292,239,min_win,0
SVN,Slovenia,2004-10-03,2004-12-03,Jansa I,0,407,1449,min_win,0
SVN,Slovenia,2008-09-21,2008-11-21,Pahor I,0,803,948,min_win,0
SVN,Slovenia,2008-09-21,2011-06-27,Pahor II,0,907,215,minority,0
SVN,Slovenia,2011-12-04,2012-01-28,Jansa II,0,990,417,surplus,0
SVN,Slovenia,2011-12-04,2013-03-20,Bratusek,0,1047,523,surplus,0
SVN,Slovenia,2014-07-13,2014-08-25,Cerar,0,1144,1453,surplus,0
SVN,Slovenia,2018-06-03,2018-08-17,Sarec,0,1555,449,minority,0
SWE,Sweden,1911-09-24,1911-10-07,Staaff,0,1370,864,minority,0
SWE,Sweden,1911-09-24,1914-02-17,Hammarskjold I,1,1369,208,minority,0
SWE,Sweden,1914-09-13,1914-09-13,Hammarskjold II,1,1371,912,minority,0
SWE,Sweden,1914-09-13,1917-03-13,Swartz,0,1368,220,minority,0
SWE,Sweden,1917-09-16,1917-10-19,Eden,0,1194,873,min_win,1
SWE,Sweden,1917-09-16,1920-03-10,Branting I,0,1193,231,minority,0
SWE,Sweden,1920-09-17,1920-10-27,De Geer,1,1192,119,minority,0
SWE,Sweden,1920-09-17,1921-02-23,von Sydow,1,1191,232,minority,0
SWE,Sweden,1921-09-26,1921-10-13,Branting II,0,1190,553,minority,0
SWE,Sweden,1921-09-26,1923-04-19,Trygger,0,1189,548,minority,0
SWE,Sweden,1924-09-21,1924-10-18,Branting III,0,1188,98,minority,0
SWE,Sweden,1924-09-21,1925-01-24,Sandler,0,1187,499,minority,0
SWE,Sweden,1924-09-21,1926-06-07,Ekman I,0,1186,848,minority,0
SWE,Sweden,1928-09-21,1928-10-02,Lindman,0,1185,613,minority,0
SWE,Sweden,1928-09-21,1930-06-07,Ekman II,0,1184,840,minority,0
SWE,Sweden,1932-09-18,1932-09-24,Hansson I,0,1183,1364,minority,0
SWE,Sweden,1932-09-18,1936-06-19,Pehrsson-Bramstorp,0,1182,101,minority,0
SWE,Sweden,1936-09-20,1936-09-28,Hansson II,0,1178,1171,min_win,0
SWE,Sweden,1936-09-20,1939-12-13,Hansson III,0,1179,277,surplus,1
SWE,Sweden,1940-09-15,1940-09-15,Hansson IV,1,1180,1463,surplus,1
SWE,Sweden,1944-09-17,1944-09-17,Hansson V,1,1181,317,surplus,1
SWE,Sweden,1944-09-17,1945-07-31,Hansson VI,0,543,437,minority,0
SWE,Sweden,1944-09-17,1946-10-11,Erlander I,0,628,770,minority,0
SWE,Sweden,1948-09-19,1948-11-19,Erlander II,0,445,1046,minority,0
SWE,Sweden,1948-09-19,1951-10-01,Erlander III,0,361,356,min_win,0
SWE,Sweden,1952-09-21,1952-09-21,Erlander IV,0,781,1466,min_win,0
SWE,Sweden,1956-09-16,1956-09-26,Erlander V,0,207,400,min_win,0
SWE,Sweden,1956-09-16,1957-10-31,Erlander VI,0,380,213,minority,0
SWE,Sweden,1958-06-01,1958-06-01,Erlander VII,0,208,840,minority,0
SWE,Sweden,1960-09-18,1960-09-18,Erlander VIII,0,424,1463,minority,0
SWE,Sweden,1964-09-20,1964-09-20,Erlander IX,0,506,1456,minority,0
SWE,Sweden,1968-09-15,1968-09-15,Erlander X,0,821,394,min_win,0
SWE,Sweden,1968-09-15,1969-10-14,Palme I,0,219,341,min_win,0
SWE,Sweden,1970-09-20,1970-09-20,Palme II,0,577,1092,minority,0
SWE,Sweden,1973-09-16,1973-09-16,Palme III,0,438,1117,minority,0
SWE,Sweden,1976-09-19,1976-10-07,Falldin I,0,137,736,min_win,0
SWE,Sweden,1976-09-19,1978-10-13,Ullsten,0,587,363,minority,0
SWE,Sweden,1979-09-16,1979-10-11,Falldin II,0,16,586,min_win,0
SWE,Sweden,1979-09-16,1981-05-19,Falldin III,0,142,506,minority,0
SWE,Sweden,1982-09-19,1982-10-07,Palme IV,0,647,1074,minority,0
SWE,Sweden,1985-09-15,1985-09-15,Palme V,0,296,178,minority,0
SWE,Sweden,1985-09-15,1986-03-12,Carlsson I,0,478,921,minority,0
SWE,Sweden,1988-09-18,1988-09-18,Carlsson II,0,220,526,minority,0
SWE,Sweden,1988-09-18,1990-02-26,Carlsson III,0,732,584,minority,0
SWE,Sweden,1991-09-15,1991-10-03,Bildt,0,779,1099,minority,0
SWE,Sweden,1994-09-18,1994-10-06,Carlsson IV,0,528,532,minority,0
SWE,Sweden,1994-09-18,1996-03-21,Persson I,0,156,930,minority,0
SWE,Sweden,1998-09-20,1998-10-07,Persson II,0,503,1475,minority,0
SWE,Sweden,2002-09-15,2002-10-21,Persson III,0,641,1445,minority,0
SWE,Sweden,2006-09-17,2006-10-05,Reinfeldt I,0,475,1445,min_win,0
SWE,Sweden,2010-09-19,2010-09-19,Reinfeldt II,0,854,1474,minority,0
SWE,Sweden,2014-09-14,2014-10-02,Lofven I,0,1149,1438,minority,0
SWE,Sweden,2018-09-09,2018-09-09,Lofven II,1,1587,131,minority,0
SWE,Sweden,2018-09-09,2019-01-18,Lofven III,0,1590,295,minority,0
TUR,Turkey,1983-11-06,1983-12-13,Ozal I,0,1087,1469,min_win,0
TUR,Turkey,1987-10-29,1987-12-21,Ozal II,0,1088,1054,min_win,0
TUR,Turkey,1987-10-29,1990-11-09,Akbulut,0,1089,226,min_win,0
TUR,Turkey,1987-10-29,1991-06-23,Yilmaz I,0,1090,150,min_win,0
TUR,Turkey,1991-10-20,1991-11-20,Demirel,0,1091,583,min_win,0
TUR,Turkey,1991-10-20,1993-06-25,Ciller I,0,1092,832,min_win,0
TUR,Turkey,1991-10-20,1995-10-05,Ciller II,0,1096,26,minority,0
TUR,Turkey,1991-10-20,1995-10-31,Ciller III,1,1093,127,min_win,0
TUR,Turkey,1995-12-24,1996-03-06,Yilmaz II,0,1097,114,minority,0
TUR,Turkey,1995-12-24,1996-06-28,Erbakan,0,1098,367,min_win,1
TUR,Turkey,1995-12-24,1997-06-30,Yilmaz III,0,1099,560,minority,0
TUR,Turkey,1995-12-24,1999-01-11,Ecevit I,1,1100,137,minority,0
TUR,Turkey,1999-04-18,1999-05-28,Ecevit II,0,1101,1268,min_win,1
TUR,Turkey,2002-11-03,2002-11-16,Gul,0,1078,118,min_win,0
TUR,Turkey,2002-11-03,2003-03-14,Erdogan I,0,1077,1629,min_win,0
TUR,Turkey,2007-07-22,2007-08-29,Erdogan II,0,1076,1407,min_win,0
TUR,Turkey,2011-06-12,2011-07-06,Erdogan III,0,1075,1149,min_win,0
TUR,Turkey,2011-06-12,2014-08-28,Davutoglu I,0,1143,365,min_win,0
TUR,Turkey,2015-06-07,2015-08-28,Davutoglu II,1,1173,94,surplus,0
TUR,Turkey,2015-11-01,2015-11-30,Davutoglu III,0,1195,176,min_win,0
TUR,Turkey,2015-11-01,2016-05-24,Yildirim,0,1487,1264,min_win,0
