id,type_id,country_id,date,first_round_election_id,early,wikipedia,seats_total,electorate,votes_cast,votes_valid,data_source,description,comment,previous_parliament_election_id,previous_ep_election_id,previous_cabinet_id,old_countryID,old_parlID
690,13,55,2010-10-02,,0,"http://en.wikipedia.org/wiki/Latvian_parliamentary_election,_2010",100,1491735,965538,944841,"cvk, parline",President Zatlers dissolved parliament on 28 May 2011 following a corruption scandal. The dissolution was approved in a mandatory referendum on 23 July.,Vote shares differ in comparison to results provided by Central Election Commission Latvia (cvk). We use the number of valid votes (944 841) to calculate the vote share and not the number of votes cast (965 538).,52,302,519,,
692,13,5,1955-02-27,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_1955",467,49235375,37334338,37014837,"mackie, no-2001",Parliament was dissolved on 25 April 1958.,"The election results differ in comparison to Nohlen ea. 2001. Mackie/Rose is used for all data, except the total numer of seats (Nohlen ea. 2001).",693,,898,,
693,13,5,1953-04-19,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_1953",466,47090167,34946130,34602445,mackie,Parliament was dissolved on 24 January 1955.,The election results differ in comparison to Nohlen ea. 2001.,694,,896,,
694,13,5,1952-10-01,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_1952",466,46772584,35749709,35336705,mackie,Parliament was dissolved on 14 March 1953.,"Election results differ between Mackie/Rose (1991) and Nohlen ea. (2001).
Sum of votes for all parties exceeds total number of votes reported in Mackie/Rose (1991).",695,,895,,
695,13,5,1949-01-23,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_1949",466,42105300,31174957,30592519,mackie,Parliament was dissolved on 28 August 1952.,Election results differ in comparison to Nohlen ea. 2001.,696,,894,,
696,13,5,1947-04-25,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_1947",466,40907493,27796840,27361607,mackie,,The election results differ in comparison to Nohlen ea. 2001.,697,,891,,
697,13,5,1946-04-10,,0,"http://en.wikipedia.org/wiki/Japanese_general_election,_1946",464,36878417,26582175,26100175,no-2001,,"In this election voters were entitled to one, two or three votes, depending on the size of their constintuency. Here, the number of votes cast means ballots cast. The total number of valid votes is 55,448,879.",,,,,
698,13,37,2011-02-25,,1,"http://en.wikipedia.org/wiki/Irish_general_election,_2011",166,3209244,2243176,2220359,eie,,,190,369,173,,
699,13,75,2011-03-06,,0,"http://en.wikipedia.org/wiki/Estonian_parliamentary_election,_2011",101,913346,580264,575133,vvk,Election on 6 March 2011 and constituent session on 4 April.,,83,395,902,,
700,13,67,2011-04-17,,0,"http://en.wikipedia.org/wiki/Finnish_parliamentary_election,_2011",200,4387701,2955865,2939571,"tila, vaalit",,,314,181,383,,
701,13,51,2011-05-22,,0,"http://en.wikipedia.org/wiki/Cypriot_legislative_election,_2011",56,531463,418247,404577,"cy-gov, parline",,,556,28,908,,
702,13,63,2011-06-05,,1,"http://en.wikipedia.org/wiki/Portuguese_legislative_election,_2011",230,9624354,5585054,5357037,cne,,,405,5,858,,
703,13,29,2011-05-02,,1,"http://en.wikipedia.org/wiki/Canadian_federal_election,_2011",308,24257592,14823408,14723980,ceoc,,,601,,612,,
704,13,34,1949-01-25,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1949",120,506567,440095,434684,cbs-isr,,,,,,,
705,13,34,1951-07-30,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1951",120,924885,695007,687492,cbs-isr,,,704,,1137,,
706,13,34,1955-07-26,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1955",120,1057795,876085,853219,cbs-isr,,,705,,928,,
707,13,34,1959-11-03,,1,"https://en.wikipedia.org/wiki/Israeli_legislative_election,_1959",120,1218483,994306,969337,cbs-isr,,,706,,1083,,
708,13,34,1961-08-15,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1961",120,1271285,1037030,1006964,cbs-isr,,,707,,1136,,
709,13,34,1965-11-01,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1965",120,1499709,1244706,1206728,cbs-isr,,,708,,935,,
710,13,34,1969-10-28,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1969",120,1748710,1427981,1367743,cbs-isr,,,709,,938,,
711,13,34,1973-12-31,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1973",120,2037478,1601098,1566855,cbs-isr,,,710,,940,,
712,13,34,1977-05-17,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1977",120,2236293,1771726,1747820,cbs-isr,,,711,,944,,
713,13,34,1981-06-30,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1981",120,2490014,1954609,1937366,cbs-isr,,,712,,946,,
714,13,34,1984-07-23,,1,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1984",120,2654613,2091402,2073321,cbs-isr,,,713,,1114,,
715,13,34,1988-11-01,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1988",120,2894267,2305567,2283123,cbs-isr,,,714,,1108,,
716,13,34,1992-06-23,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_1992",120,3409015,2637943,2616841,cbs-isr,,,715,,957,,
717,13,34,1996-05-29,,0,"http://en.wikipedia.org/wiki/Israeli_general_election,_1996",120,3933250,3119832,3052130,cbs-isr,,,716,,960,,
718,13,34,1999-05-17,,1,"http://en.wikipedia.org/wiki/Israeli_general_election,_1999",120,4285428,3373748,3309416,cbs-isr,,,717,,1159,,
719,13,34,2003-01-28,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_2003",120,4720075,3200773,3148364,cbs-isr,,,718,,1124,,
720,13,34,2006-03-28,,1,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_2006",120,5014622,3186739,3137064,cbs-isr,,,719,,1129,,
721,13,34,2009-02-10,,1,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_2009",120,5278985,3416587,3313490,cbs-isr,,,720,,1135,,
722,13,21,2011-09-15,,0,"http://en.wikipedia.org/wiki/Danish_parliamentary_election,_2011",179,4079910,3579675,3545368,valgside,,,174,309,71,,
723,13,33,1919-12-13,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1919",75,2762633,1977843,1909231,"barber, hug-68",,,750,,1010,,
724,13,33,1914-09-05,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1914",75,2348441,1726906,1686763,"barber, hug-68",,,748,,1004,,
725,13,33,1906-12-02,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1906",75,1920397,988553,951688,"barber, hug-68",,,730,,1000,,
726,13,33,1922-12-16,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1922",76,2774274,1648108,1573721,"barber, hug-68",,,723,,1011,,
727,13,33,1925-11-14,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1925",76,3268739,2988591,2918004,"barber, hug-68",,,726,,1012,,
728,13,33,1928-11-17,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1928",76,2914153,2730185,2596410,"barber, hug-68",,,727,,1013,,
729,13,33,1929-10-12,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1929",76,3118030,2957547,2879250,"barber, hug-68",,,728,,1014,,
730,13,33,1903-12-16,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1903",75,1470902,739401,720938,"barber, hug-68",,,731,,997,,
731,13,33,1901-03-30,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1901",75,907658,514439,505971,"barber, hug-68",,"Total votes and total valid votes include only New South Wales, Victoria, Queensland and Western Australia.
South Australia and Tasmanian are multi-member constituencies and are not included.",,,,,
732,13,33,1987-07-11,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1987",148,10353213,9715440,9235086,barber,,,733,,401,,
733,13,33,1984-12-01,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1984",148,9869217,9295421,8664952,barber,,,751,,576,,
734,13,33,1949-12-10,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1949",123,4913654,4714360,4620780,barber,,,739,,490,,
735,13,33,1969-10-25,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1969",125,6606233,6273611,6114118,barber,,,764,,795,,
736,13,33,1980-10-18,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1980",125,9023592,8513992,8305557,barber,,,755,,421,,
737,13,33,1943-08-21,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1943",75,4407507,4247847,4124911,"barber, hug-68",,,738,,995,,
738,13,33,1940-09-21,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1940",75,4196446,3983272,3881161,"barber, hug-68",,,745,,1021,,
739,13,33,1946-09-28,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1946",75,4744017,4456994,4347767,barber,,,737,,574,,
740,13,33,1961-12-09,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1961",124,5692364,5420548,5281537,barber,,,749,,627,,
741,13,33,1963-11-30,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1963",124,5875595,5609406,5507445,barber,,,740,,288,,
742,13,33,1955-12-10,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1955",124,5195100,4540751,4410386,barber,,,743,,178,,
743,13,33,1954-05-29,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1954",123,5118257,4638944,4576438,barber,,,763,,566,,
744,13,33,1931-12-19,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1931",76,3458073,3287992,3173515,"barber, hug-68",,,729,,1015,,
745,13,33,1937-10-23,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1937",75,3848020,3701822,3605862,"barber, hug-68",,,746,,1017,,
746,13,33,1934-09-15,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1934",75,3864439,3679621,3553246,"barber, hug-68",,,744,,1016,,
747,13,33,1910-04-13,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1910",75,2148969,1349626,1322582,"barber, hug-68",,,725,,1002,,
748,13,33,1913-05-31,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1913",75,2661377,1955723,1900369,"barber, hug-68",,,747,,1003,,
749,13,33,1958-11-22,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1958",124,5412865,5166100,5018012,barber,,,742,,479,,
750,13,33,1917-05-05,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1917",75,2470465,1934478,1883434,"barber, hug-68",,,724,,1008,,
751,13,33,1983-03-05,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1983",125,9372064,8870175,8684863,barber,,,736,,774,,
752,13,33,1990-03-24,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1990",148,10728435,10225800,9899674,barber,,,732,,875,,
753,13,33,1993-03-13,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1993",147,11384638,10900861,10576779,barber,,,752,,725,,
754,13,33,1996-03-02,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1996",148,11740654,11244017,10883852,barber,,,753,,49,,
755,13,33,1977-12-10,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1977",124,8548779,8127762,7922854,barber,,,757,,836,,
756,13,33,1998-10-03,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1998",148,12154050,11545201,11109063,barber,,,754,,402,,
757,13,33,1975-12-13,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1975",127,8262413,7881873,7732578,barber,,,758,,720,,
758,13,33,1974-05-18,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1974",127,7897649,7535768,7391006,barber,Both houses of Parliament were dissolved on 13 December 1975.,,759,,507,,
759,13,33,1972-12-02,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_1972",125,7073930,6747244,6601050,barber,,,735,,671,,
760,13,33,2001-11-10,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_2001",150,12708837,12054665,11474074,barber,,,756,,423,,
761,13,33,2007-11-24,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_2007",150,13646539,12930814,12419992,barber,,,762,,234,,
762,13,33,2004-10-09,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_2004",150,13098461,12354983,11715132,barber,,,760,,812,,
763,13,33,1951-04-28,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1951",123,4981965,4671415,4582744,barber,,,734,,450,,
764,13,33,1966-11-26,,1,"http://en.wikipedia.org/wiki/Australian_federal_election,_1966",124,6193881,5892327,5709749,barber,,,741,,261,,
765,13,55,2011-09-17,,1,"http://en.wikipedia.org/wiki/Latvian_parliamentary_election,_2011",100,1542700,917713,916469,"afp, cvk",,,690,302,882,,
766,13,74,2011-10-09,,0,"http://en.wikipedia.org/wiki/Polish_parliamentary_election,_2011",460,30762931,15050027,14369503,pkw,,MPs from the Law and Justice Party (PiS) formed the Solidarity Poland Party (SP) on 7 November 2011. SP does not meet ParlGov inclusion criterias and is therefore not included. ,560,255,164,,
767,13,40,1939-10-29,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1939",187,861266,639865,623740,bafs,Election on 29 October 1939. 57 seats were won uncontested. ,"cantons with uncontested seats: Lucerne, Schwyz, Zug, Solothurn, Appenzell-Ausserrhoden, Ticino, Vaud, Valais and Neuchatel",769,,974,,
768,13,40,1931-10-25,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1931",187,1118841,881936,866575,bafs,,,772,,978,,
769,13,40,1935-10-27,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1935",187,1194910,935756,917575,bafs,,,768,,975,,
770,13,40,1919-10-26,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1919",189,946271,760600,749954,bafs,First election under proportional representation (Hagenbach-Bischoff).,,977,,1464,,
771,13,40,1943-10-31,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1943",194,1296706,908246,887676,bafs,,,767,,973,,
772,13,40,1928-10-28,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1928",198,1043823,822389,807472,bafs,,,774,,979,,
773,13,40,1922-10-29,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1922",198,983238,750859,,bafs,,,770,,981,,
774,13,40,1925-10-25,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_1925",198,995551,764594,747138,bafs,,,773,,980,,
775,13,11,1943-09-25,,0,"http://en.wikipedia.org/wiki/New_Zealand_general_election,_1943",80,1000197,951785,941828,no-2001,,,960,,1317,,
776,13,11,2011-11-26,,0,"http://en.wikipedia.org/wiki/New_Zealand_general_election,_2011",121,3070847,2278989,2237464,ec-nz,,,660,,251,,
777,13,27,2011-11-20,,1,"http://en.wikipedia.org/wiki/Spanish_general_election,_2011",350,35779491,24666441,24015425,epp,Early election on 20 November 2011.,,500,448,497,,
778,13,60,2011-12-04,,1,"http://en.wikipedia.org/wiki/Slovenian_parliamentary_election,_2011",90,1709692,1121573,1102256,voltive,"Early election on 4 December 2011 after the fall of the Pahor cabinet.
Parliament was dissolved on 1 June 2014.",,522,195,907,,
779,13,40,2011-10-23,,0,"http://en.wikipedia.org/wiki/Swiss_federal_election,_2011",200,5124034,2485403,2442648,bafs,,,310,,903,,
780,13,56,1942-10-19,,1,"http://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_October_1942",52,73560,60576,59668,gud97,Early election on 18/19 October 1942.,,929,,1434,,
781,13,1,2012-03-10,,1,"http://en.wikipedia.org/wiki/Slovak_parliamentary_election,_2012",150,4392451,2596443,2553726,ssr,Early election on 10 March 2012 and constituent session on 4 April 2012.,,524,441,982,,
782,13,43,2012-06-17,,0,"http://en.wikipedia.org/wiki/French_legislative_election,_2012",577,46082104,26369126,25952859,ref,,,171,219,1037,,
783,13,41,2012-05-06,,1,"http://en.wikipedia.org/wiki/Greek_legislative_election,_May_2012",300,9945859,6476818,6324136,mig,,,651,264,984,,
784,13,41,2012-06-17,,1,"http://en.wikipedia.org/wiki/Greek_legislative_election,_June_2012",300,9952570,6217000,6155665,mig,"Early election on 17 June 2012.
Parliament was dissolved on 31 December 2014.",,783,264,1039,,
785,13,8,2012-09-12,,1,"http://en.wikipedia.org/wiki/Dutch_general_election,_2012",150,12689810,9462223,9424235,kiesraad,Early election on 12 September 2012.,,530,134,1028,,
786,13,15,2012-10-14,,0,"http://en.wikipedia.org/wiki/Lithuanian_parliamentary_election,_2012",141,2588418,1370014,1312090,vrk,"Election on 14 Oktober 2012 and constituent session on 16 November.
",The Central Electoral Commission nullified the result of the single-member election in the constituency Biržai-Kupiškis because of violations against the law. Due to the invalid result the candidate was not elected.,646,337,1026,,
787,13,23,2012-12-09,,0,"http://en.wikipedia.org/wiki/Romanian_legislative_election,_2012",412,18423066,7694180,7409626,bec,,The seats (json) of parties in alliances based on the candidate list of the Central Election Bureau (12. Lista candidaţilor care au primit mandat de deputat grupaţi pe circumscripţii electorale şi colegii uninominale).,319,229,1033,,
788,13,5,2012-12-16,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_2012",480,103959866,61662947,60179888,er,Early election on 16 December 2012.,,327,,969,,
789,13,26,2013-02-25,,0,"http://en.wikipedia.org/wiki/Italian_general_election,_2013",630,46905154,35271541,34002524,mdi,,,111,549,983,,
790,13,72,2013-03-09,,1,"http://en.wikipedia.org/wiki/Maltese_general_election,_2013",69,333022,309600,305556,md,,,203,555,468,,
791,1,62,2013-04-14,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2013_%28Croatia%29",12,3748815,780980,741408,izbori,,,792,,1056,,
792,13,62,2011-12-04,,0,"http://en.wikipedia.org/wiki/Croatian_parliamentary_election,_2011",151,3842363,2380209,2332604,izbori,,,793,,1057,,
793,13,62,2007-11-25,,0,"http://en.wikipedia.org/wiki/Croatian_parliamentary_election,_2007",153,4478580,2560554,2522822,es,,Needs information for largest Party that won no seat,795,,1053,,
795,13,62,2003-11-23,,0,"http://en.wikipedia.org/wiki/Croatian_parliamentary_election,_2003",152,3690936,2466481,2409240,no-2010,,,797,,1051,,
797,13,62,2000-01-03,,0,"http://en.wikipedia.org/wiki/Croatian_parliamentary_election,_2000",151,3686378,2821020,2774275,no-2010,,,,,,,
798,13,56,2013-04-27,,0,"http://en.wikipedia.org/wiki/Icelandic_parliamentary_election,_2013",63,237845,193822,188995,lis,,,36,,651,,
799,13,10,2013-05-12,,1,"http://en.wikipedia.org/wiki/Bulgarian_parliamentary_election,_2013",240,6919260,3632174,3541745,cik,,,79,432,1045,,
800,13,54,2013-09-22,,0,https://en.wikipedia.org/wiki/2013_German_federal_election,631,61946900,44309925,43726856,bwl,Election on 22 September 2013 and constituent session on 22 October.,,93,231,472,,
801,13,9,2013-09-09,,0,"http://en.wikipedia.org/wiki/Norwegian_parliamentary_election,_2013",169,3641994,2848139,2836029,valg,,,285,,551,,
802,13,59,2013-09-29,,0,"http://en.wikipedia.org/wiki/Austrian_legislative_election,_2013",183,6384308,4782410,4692907,bmi,Election on 29 September 2013.,,607,232,268,,
803,13,7,2013-10-20,,0,"http://en.wikipedia.org/wiki/Luxembourgian_general_election,_2013",60,239668,218874,204011,epl,,,172,662,1063,,
804,13,33,2013-09-07,,0,"http://en.wikipedia.org/wiki/Australian_federal_election,_2013",150,14722754,13726070,12914927,aec,,,246,,1061,,
805,13,68,2013-10-25,,1,"http://en.wikipedia.org/wiki/Czech_legislative_election,_2013",200,8424227,5007212,4969984,volby,,,599,516,1062,,
806,13,20,2011-06-12,,0,"http://en.wikipedia.org/wiki/Turkish_general_election,_2011",550,52806322,43914948,42941763,tuik,Election on 12 June 2011.,,807,,1076,,
807,13,20,2007-07-22,,1,"http://en.wikipedia.org/wiki/Turkish_general_election,_2007",550,42799303,36056293,35049691,tuik,Early election on 22 July 2007 preceding the presidential election and originally planned for November 2007.,,808,,1077,,
808,13,20,2002-11-03,,1,"http://en.wikipedia.org/wiki/Turkish_general_election,_2002",550,41407027,32768161,31528783,tuik,Early election on 11 November 2002 after a high number of resignations from PM Ecevit's Democratic Left Party (DSP).,,809,,1101,,
809,13,20,1999-04-18,,1,"http://en.wikipedia.org/wiki/Turkish_general_election,_1999",550,37495217,32656070,31184496,tuik,Early election on 18 April 1999.,,810,,1100,,
810,13,20,1995-12-24,,1,"http://en.wikipedia.org/wiki/Turkish_general_election,_1995",550,34155981,29101469,28126993,tuik,Early election on 24 December 1995 after the end of the Ciller I cabinet on 20 September 1995.,,811,,1093,,
811,13,20,1991-10-20,,1,"http://en.wikipedia.org/wiki/Turkish_general_election,_1991",450,29979123,25157089,24416666,tuik,Early election on 20 October 1991.,,812,,1090,,
812,13,20,1987-10-29,,1,"http://en.wikipedia.org/wiki/Turkish_general_election,_1987",450,26376926,24603541,23971629,tuik,Early election on 29 October 1987.,,813,,1087,,
813,13,20,1983-11-06,,0,"http://en.wikipedia.org/wiki/Turkish_general_election,_1983",399,19767366,18238362,17351510,tuik,Election on 6 November 1983. First election after a military coup in 1980.,"Candidates with no party affiliation won 195,588 votes (1.1%). Not recorded following ParlGov election coding rules.",,,,,
814,13,39,2014-04-06,,0,"http://en.wikipedia.org/wiki/Hungarian_parliamentary_election,_2014",199,8241488,5093536,5047363,ovb,Election on 6 April 2014 under new electoral rules.,,688,249,846,,
815,13,34,2013-01-22,,1,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_2013",120,5656705,3833646,3792742,cec,,,721,,1107,,
816,13,64,2014-05-25,,0,"http://en.wikipedia.org/wiki/Belgian_federal_election,_2014",150,8008776,7157498,6744547,ibz,,,486,638,987,,
817,13,60,2014-07-13,,1,"http://en.wikipedia.org/wiki/Slovenian_parliamentary_election,_2014",90,1713067,885860,874291,voltive,Early election on 13 July 2014.,,778,844,1047,,
818,1,59,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Austria)",18,6410602,2909497,2823561,bmi,,,802,232,1070,,
819,1,51,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Cyprus)",6,606916,266891,258914,"cy-gov, ep",,,701,28,1086,,
820,1,68,2014-05-24,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Czech_Republic)",21,8395132,1528250,1515492,volby,,,805,516,1072,,
821,1,21,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Denmark)",13,4141329,2332217,2276694,valgside,,,722,309,1074,,
822,1,75,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Estonia)",6,902873,329766,328493,vvk,,,699,395,1095,,
823,1,67,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Finland)",13,4440297,1738037,1728294,tila,,,700,181,1094,,
824,1,43,2014-05-24,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(France)",74,46544712,19747893,18955761,ref,,,782,219,1103,,
825,1,54,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Germany)",96,61998824,29843798,29355092,bwl,,,800,231,1071,,
826,1,41,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Greece)",21,9907995,5942196,5716472,mig,,,784,264,1060,,
827,1,39,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Hungary)",21,8041386,2329304,2319493,ovb,,,814,249,1104,,
828,13,35,2014-09-14,,0,"http://en.wikipedia.org/wiki/Swedish_general_election,_2014",349,7330432,6290016,6231573,rpv,,"Centre-right parties (The Alliance: M, FP, Cp, KD) formed a pre-electoral coalition.",512,843,854,,
829,13,11,2014-09-20,,0,"http://en.wikipedia.org/wiki/New_Zealand_general_election,_2014",121,3140417,2446297,2405622,ec-nz,,,776,,986,,
830,1,10,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Bulgaria)",17,6543423,2361966,2239430,cik,,,799,432,1058,,
831,13,55,2014-10-04,,0,"http://en.wikipedia.org/wiki/Latvian_parliamentary_election,_2014",100,1552235,913491,906538,cvk,,Regular election in 2014. Previous regular election in 2010 and an early election in 2011.,765,848,1073,,
832,1,64,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Belgium)",21,7948854,7125161,6690711,ibz,,,486,638,987,,
833,1,37,2014-05-23,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Ireland)",11,3245348,1701942,1656518,eie,,,698,369,904,,
834,1,26,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Italy)",73,50662460,28991258,27448906,mdi,,,789,549,1079,,
835,1,7,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Luxembourg)",6,264433,226218,203772,epl,,,803,662,1069,,
836,1,72,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_(Malta)",6,344356,257588,251851,doi,,,790,555,1046,,
837,1,74,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Poland%29",51,30636537,7297490,7069485,pkw,,,766,255,985,,
838,1,63,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Portugal%29",21,9753568,3284452,3040771,cne,,,702,5,917,,
839,1,27,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Spain%29",54,36514084,15998141,15710216,epp,,,777,448,988,,
840,13,10,2014-10-05,,0,"http://en.wikipedia.org/wiki/Bulgarian_parliamentary_election,_2014",240,6858304,3501269,3283192,cik,,,799,830,1139,,
841,1,62,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Croatia%29",11,3767343,950980,921904,izbori,,,792,791,1056,,
842,1,15,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Lithuania%29",11,2557950,1211279,1144131,vrk,,,786,337,1042,,
843,1,35,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Sweden%29",20,7359962,3758951,3716778,val,,,512,304,854,,
844,1,60,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Slovenia%29",8,1710856,419661,402071,voltive,,,778,195,1047,,
845,1,44,2014-05-22,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28United_Kingdom%29",73,46481532,16545761,16454949,epe-rp,,,582,410,874,,
846,1,8,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Netherlands%29",26,12815496,4782251,4753746,verk,,,785,134,1041,,
847,1,1,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Slovakia%29",13,4414433,576437,560603,ssr,,,781,441,1027,,
848,1,55,2014-05-24,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Latvia%29",8,1472478,445225,440288,cvk,,,765,302,1073,,
849,1,23,2014-05-25,,0,"http://en.wikipedia.org/wiki/European_Parliament_election,_2014_%28Romania%29",32,18221061,5911794,5566616,bec,,,787,229,1085,,
850,13,5,2014-12-14,,1,"http://en.wikipedia.org/wiki/Japanese_general_election,_2014",475,103962785,54735787,53334447,er,"Early election on 14 December 2014.
Parliament was dissolved on 28 September 2017.",,788,,1044,,
851,13,41,2015-01-25,,1,"http://en.wikipedia.org/wiki/Greek_legislative_election,_2015",300,9911495,6330786,6181274,mig,Early election on 25 January 2015 after the fall of the Samaras II cabinet.,,784,826,1060,,
852,13,34,2015-03-17,,0,"http://en.wikipedia.org/wiki/Israeli_legislative_election,_2015",120,5881696,4254738,4210884,cec,Parliament was dissolved on 26 December 2018 after the end of the Netanyahu X cabinet.,,815,,1155,,
853,13,75,2015-03-01,,0,"http://en.wikipedia.org/wiki/Estonian_parliamentary_election,_2015",101,899793,577910,574150,vvk,,,699,822,1095,,
