country_name_short,country_name,year,cabinets,com,eco,soc,agr,lib,chr,con,right,other
AUS,Australia,1902,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1903,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1904,3,0,0,31,0,18.1,0,50.9,0,0
AUS,Australia,1905,2,0,0,0,0,24.9,0,75.1,0,0
AUS,Australia,1906,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1907,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1908,2,0,0,13.2,0,0,0,86.8,0,0
AUS,Australia,1909,2,0,0,41.8,0,36.6,0,21.7,0,0
AUS,Australia,1910,2,0,0,67.6,0,20.4,0,12.1,0,0
AUS,Australia,1911,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1912,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1913,2,0,0,47.8,0,0,0,52.2,0,0
AUS,Australia,1914,2,0,0,28.8,0,0,0,71.2,0,0
AUS,Australia,1915,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1916,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1917,3,0,0,12.9,0,0,0,0,0,0
AUS,Australia,1918,2,0,0,0,0,0,0,0,100,0
AUS,Australia,1919,2,0,0,0,0,0,0,0,100,0
AUS,Australia,1920,1,0,0,0,0,0,0,0,100,0
AUS,Australia,1921,1,0,0,0,0,0,0,0,100,0
AUS,Australia,1922,1,0,0,0,0,0,0,0,100,0
AUS,Australia,1923,2,0,0,0,0,0,0,31.2,68.8,0
AUS,Australia,1924,1,0,0,0,0,0,0,35,65,0
AUS,Australia,1925,2,0,0,0,0,0,0,34,66,0
AUS,Australia,1926,1,0,0,0,0,0,0,27.5,72.5,0
AUS,Australia,1927,1,0,0,0,0,0,0,27.5,72.5,0
AUS,Australia,1928,2,0,0,0,0,0,0,27.9,72.1,0
AUS,Australia,1929,2,0,0,19.2,0,0,0,25,55.7,0
AUS,Australia,1930,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1931,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1932,2,0,0,1.4,0,0,0,98.6,0,0
AUS,Australia,1933,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1934,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1935,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1936,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1937,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1938,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1939,3,0,0,0,0,0,0,100,0,0
AUS,Australia,1940,3,0,0,0,0,0,0,100,0,0
AUS,Australia,1941,3,0,0,23.4,0,0,0,76.6,0,0
AUS,Australia,1942,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1943,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1944,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1945,3,0,0,100,0,0,0,0,0,0
AUS,Australia,1946,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1947,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1948,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1949,2,0,0,96.7,0,0,0,3.3,0,0
AUS,Australia,1950,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1951,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1952,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1953,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1954,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1955,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1956,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1957,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1958,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1959,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1960,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1961,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1962,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1963,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1964,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1965,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1966,3,0,0,0,0,0,0,100,0,0
AUS,Australia,1967,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1968,3,0,0,0,0,0,0,100,0,0
AUS,Australia,1969,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1970,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1971,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1972,2,0,0,3.3,0,0,0,96.7,0,0
AUS,Australia,1973,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1974,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1975,3,0,0,86.3,0,0,0,13.7,0,0
AUS,Australia,1976,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1977,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1978,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1979,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1980,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1981,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1982,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1983,2,0,0,81,0,0,0,19,0,0
AUS,Australia,1984,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1985,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1986,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1987,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1988,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1989,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1990,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1991,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1992,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1993,2,0,0,100,0,0,0,0,0,0
AUS,Australia,1994,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1995,1,0,0,100,0,0,0,0,0,0
AUS,Australia,1996,2,0,0,19.2,0,0,0,80.8,0,0
AUS,Australia,1997,1,0,0,0,0,0,0,100,0,0
AUS,Australia,1998,2,0,0,0,0,0,0,100,0,0
AUS,Australia,1999,1,0,0,0,0,0,0,100,0,0
AUS,Australia,2000,1,0,0,0,0,0,0,100,0,0
AUS,Australia,2001,2,0,0,0,0,0,0,100,0,0
AUS,Australia,2002,1,0,0,0,0,0,0,100,0,0
AUS,Australia,2003,1,0,0,0,0,0,0,100,0,0
AUS,Australia,2004,2,0,0,0,0,0,0,100,0,0
AUS,Australia,2005,1,0,0,0,0,0,0,100,0,0
AUS,Australia,2006,1,0,0,0,0,0,0,100,0,0
AUS,Australia,2007,2,0,0,7.7,0,0,0,92.3,0,0
AUS,Australia,2008,1,0,0,100,0,0,0,0,0,0
AUS,Australia,2009,1,0,0,100,0,0,0,0,0,0
AUS,Australia,2010,3,0,0,100,0,0,0,0,0,0
AUS,Australia,2011,1,0,0,100,0,0,0,0,0,0
AUS,Australia,2012,1,0,0,100,0,0,0,0,0,0
AUS,Australia,2013,3,0,0,71.4,0,7.3,0,21.3,0,0
AUS,Australia,2014,1,0,0,0,0,25.6,0,74.4,0,0
AUS,Australia,2015,2,0,0,0,0,25.6,0,74.4,0,0
AUS,Australia,2016,2,0,0,0,0,26.5,0,73.5,0,0
AUS,Australia,2017,1,0,0,0,0,27.6,0,72.4,0,0
AUS,Australia,2018,2,0,0,0,0,27.6,0,72.4,0,0
AUT,Austria,1920,3,0,0,45.4,0,0,54.6,0,0,0
AUT,Austria,1921,2,0,0,0,0,0,89.5,10.5,0,0
AUT,Austria,1922,3,0,0,0,0,0,86.9,13.1,0,0
AUT,Austria,1923,3,0,0,0,0,0,81.2,18.8,0,0
AUT,Austria,1924,2,0,0,0,0,0,89.1,10.9,0,0
AUT,Austria,1925,1,0,0,0,0,0,89.1,10.9,0,0
AUT,Austria,1926,3,0,0,0,0,0,88.2,10.8,1,0
AUT,Austria,1927,2,0,0,0,0,0,80.3,11.9,7.9,0
AUT,Austria,1928,1,0,0,0,0,0,77.7,12.8,9.6,0
AUT,Austria,1929,3,0,0,0,0,0,77.7,12.8,9.6,0
AUT,Austria,1930,3,0,0,0,0,0,81.7,10.4,8,0
AUT,Austria,1931,2,0,0,0,0,0,77.6,11.8,10.6,0
AUT,Austria,1932,3,0,0,0,0,0,78.8,4.5,16.7,0
AUT,Austria,1933,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1934,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1935,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1936,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1937,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1938,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1939,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1940,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1941,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1942,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1943,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1944,1,0,0,0,0,0,79.5,0,20.5,0
AUT,Austria,1945,3,0.2,0,35.1,0,0,58.2,0,6.5,0
AUT,Austria,1946,1,2.4,0,46.1,0,0,51.5,0,0,0
AUT,Austria,1947,2,2.1,0,46.2,0,0,51.6,0,0,0
AUT,Austria,1948,1,0,0,47.2,0,0,52.8,0,0,0
AUT,Austria,1949,2,0,0,47.1,0,0,52.9,0,0,0
AUT,Austria,1950,1,0,0,46.5,0,0,53.5,0,0,0
AUT,Austria,1951,1,0,0,46.5,0,0,53.5,0,0,0
AUT,Austria,1952,2,0,0,46.5,0,0,53.5,0,0,0
AUT,Austria,1953,2,0,0,48.9,0,0,51.1,0,0,0
AUT,Austria,1954,1,0,0,49.7,0,0,50.3,0,0,0
AUT,Austria,1955,1,0,0,49.7,0,0,50.3,0,0,0
AUT,Austria,1956,2,0,0,48.5,0,0,51.5,0,0,0
AUT,Austria,1957,1,0,0,47.4,0,0,52.6,0,0,0
AUT,Austria,1958,1,0,0,47.4,0,0,52.6,0,0,0
AUT,Austria,1959,2,0,0,48.5,0,0,51.5,0,0,0
AUT,Austria,1960,2,0,0,49.7,0,0,50.3,0,0,0
AUT,Austria,1961,2,0,0,49.7,0,0,50.3,0,0,0
AUT,Austria,1962,2,0,0,49.5,0,0,50.5,0,0,0
AUT,Austria,1963,2,0,0,48.4,0,0,51.6,0,0,0
AUT,Austria,1964,2,0,0,48.4,0,0,51.6,0,0,0
AUT,Austria,1965,2,0,0,48.3,0,0,51.7,0,0,0
AUT,Austria,1966,2,0,0,14.3,0,0,85.7,0,0,0
AUT,Austria,1967,1,0,0,0,0,0,100,0,0,0
AUT,Austria,1968,1,0,0,0,0,0,100,0,0,0
AUT,Austria,1969,1,0,0,0,0,0,100,0,0,0
AUT,Austria,1970,2,0,0,69.8,0,0,30.2,0,0,0
AUT,Austria,1971,2,0,0,100,0,0,0,0,0,0
AUT,Austria,1972,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1973,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1974,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1975,2,0,0,100,0,0,0,0,0,0
AUT,Austria,1976,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1977,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1978,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1979,2,0,0,100,0,0,0,0,0,0
AUT,Austria,1980,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1981,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1982,1,0,0,100,0,0,0,0,0,0
AUT,Austria,1983,2,0,0,92.8,0,0,0,0,7.2,0
AUT,Austria,1984,1,0,0,88.2,0,0,0,0,11.8,0
AUT,Austria,1985,1,0,0,88.2,0,0,0,0,11.8,0
AUT,Austria,1986,2,0,0,88.2,0,0,0,0,11.8,0
AUT,Austria,1987,2,0,0,53,0,0,46.3,0,0.6,0
AUT,Austria,1988,1,0,0,51,0,0,49,0,0,0
AUT,Austria,1989,1,0,0,51,0,0,49,0,0,0
AUT,Austria,1990,2,0,0,51.2,0,0,48.8,0,0,0
AUT,Austria,1991,1,0,0,57.1,0,0,42.9,0,0,0
AUT,Austria,1992,1,0,0,57.1,0,0,42.9,0,0,0
AUT,Austria,1993,1,0,0,57.1,0,0,42.9,0,0,0
AUT,Austria,1994,2,0,0,57,0,0,43,0,0,0
AUT,Austria,1995,1,0,0,55.6,0,0,44.4,0,0,0
AUT,Austria,1996,2,0,0,57.3,0,0,42.7,0,0,0
AUT,Austria,1997,2,0,0,57.7,0,0,42.3,0,0,0
AUT,Austria,1998,1,0,0,57.7,0,0,42.3,0,0,0
AUT,Austria,1999,2,0,0,57.2,0,0,42.8,0,0,0
AUT,Austria,2000,2,0,0,5.2,0,0,49.5,0,45.3,0
AUT,Austria,2001,1,0,0,0,0,0,50,0,50,0
AUT,Austria,2002,2,0,0,0,0,0,53.2,0,46.8,0
AUT,Austria,2003,2,0,0,0,0,0,81.4,0,18.6,0
AUT,Austria,2004,1,0,0,0,0,0,81.4,0,18.6,0
AUT,Austria,2005,2,0,0,0,0,0,85.4,0,14.6,0
AUT,Austria,2006,1,0,0,0,0,0,86.8,0,13.2,0
AUT,Austria,2007,2,0,0,49.3,0,0,50.3,0,0.4,0
AUT,Austria,2008,2,0,0,50.9,0,0,49.1,0,0,0
AUT,Austria,2009,1,0,0,52.8,0,0,47.2,0,0,0
AUT,Austria,2010,1,0,0,52.8,0,0,47.2,0,0,0
AUT,Austria,2011,1,0,0,52.8,0,0,47.2,0,0,0
AUT,Austria,2012,1,0,0,52.8,0,0,47.2,0,0,0
AUT,Austria,2013,2,0,0,52.8,0,0,47.2,0,0,0
AUT,Austria,2014,1,0,0,52.5,0,0,47.5,0,0,0
AUT,Austria,2015,1,0,0,52.5,0,0,47.5,0,0,0
AUT,Austria,2016,2,0,0,52.5,0,0,47.5,0,0,0
AUT,Austria,2017,2,0,0,50.6,0,0,47.8,0,1.6,0
AUT,Austria,2018,1,0,0,0,0,0,54.9,0,45.1,0
BEL,Belgium,1901,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1902,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1903,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1904,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1905,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1906,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1907,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1908,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1909,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1910,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1911,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1912,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1913,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1914,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1915,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1916,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1917,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1918,3,0,0,17.5,0,13.5,69,0,0,0
BEL,Belgium,1919,2,0,0,30.7,0,22.7,46.6,0,0,0
BEL,Belgium,1920,2,0,0,39.5,0,19.2,41.2,0,0,0
BEL,Belgium,1921,2,0,0,37.9,0,19.7,42.4,0,0,0
BEL,Belgium,1922,1,0,0,0,0,30.3,69.7,0,0,0
BEL,Belgium,1923,1,0,0,0,0,30.3,69.7,0,0,0
BEL,Belgium,1924,2,0,0,0,0,30.3,69.7,0,0,0
BEL,Belgium,1925,3,0,0,20.8,0,21.1,58.1,0,0,0
BEL,Belgium,1926,2,0,0,42,0,15.2,42.7,0,0,0
BEL,Belgium,1927,2,0,0,40.2,0,14.1,45.8,0,0,0
BEL,Belgium,1928,1,0,0,0,0,23.5,76.5,0,0,0
BEL,Belgium,1929,2,0,0,0,0,26.4,73.6,0,0,0
BEL,Belgium,1930,1,0,0,0,0,28.3,71.7,0,0,0
BEL,Belgium,1931,2,0,0,0,0,28.3,71.7,0,0,0
BEL,Belgium,1932,2,0,0,0,0,28.3,71.7,0,0,0
BEL,Belgium,1933,1,0,0,0,0,28.3,71.7,0,0,0
BEL,Belgium,1934,2,0,0,0,0,27.7,72.3,0,0,0
BEL,Belgium,1935,2,0,0,32,0,15.8,52.2,0,0,0
BEL,Belgium,1936,2,0,0,43.7,0,14.3,42,0,0,0
BEL,Belgium,1937,2,0,0,45.5,0,14.9,39.6,0,0,0
BEL,Belgium,1938,2,0,0,45.5,0,14.9,39.6,0,0,0
BEL,Belgium,1939,4,0,0,27.3,0,21.2,51.5,0,0,0
BEL,Belgium,1940,1,0,0,39,0,20.1,40.9,0,0,0
BEL,Belgium,1941,1,0,0,39,0,20.1,40.9,0,0,0
BEL,Belgium,1942,1,0,0,39,0,20.1,40.9,0,0,0
BEL,Belgium,1943,1,0,0,39,0,20.1,40.9,0,0,0
BEL,Belgium,1944,3,4.5,0,28.7,0,36.6,30.1,0,0,0
BEL,Belgium,1945,3,18.9,0,0,0,81.1,0,0,0,0
BEL,Belgium,1946,4,20.7,0,52.5,0,26.8,0,0,0,0
BEL,Belgium,1947,2,4.7,0,46.3,0,3.3,45.7,0,0,0
BEL,Belgium,1948,2,0,0,41.8,0,0,58.2,0,0,0
BEL,Belgium,1949,2,0,0,25.5,0,8.4,66.1,0,0,0
BEL,Belgium,1950,3,0,0,0,0,9.4,90.6,0,0,0
BEL,Belgium,1951,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1952,2,0,0,0,0,0,100,0,0,0
BEL,Belgium,1953,1,0,0,0,0,0,100,0,0,0
BEL,Belgium,1954,2,0,0,53.8,0,15.7,30.5,0,0,0
BEL,Belgium,1955,1,0,0,77.4,0,22.6,0,0,0,0
BEL,Belgium,1956,1,0,0,77.4,0,22.6,0,0,0,0
BEL,Belgium,1957,1,0,0,77.4,0,22.6,0,0,0,0
BEL,Belgium,1958,3,0,0,36.8,0,13.2,50,0,0,0
BEL,Belgium,1959,1,0,0,0,0,16.1,83.9,0,0,0
BEL,Belgium,1960,1,0,0,0,0,16.1,83.9,0,0,0
BEL,Belgium,1961,2,0,0,32.1,0,5,62.9,0,0,0
BEL,Belgium,1962,1,0,0,46.7,0,0,53.3,0,0,0
BEL,Belgium,1963,1,0,0,46.7,0,0,53.3,0,0,0
BEL,Belgium,1964,1,0,0,46.7,0,0,53.3,0,0,0
BEL,Belgium,1965,2,0,0,46.1,0,0,53.9,0,0,0
BEL,Belgium,1966,2,0,0,9.6,0,30.3,60.1,0,0,0
BEL,Belgium,1967,1,0,0,0,0,38.4,61.6,0,0,0
BEL,Belgium,1968,2,0,0,24.9,0,17.7,57.4,0,0,0
BEL,Belgium,1969,1,0,0,46.1,0,0,53.9,0,0,0
BEL,Belgium,1970,1,0,0,46.1,0,0,53.9,0,0,0
BEL,Belgium,1971,1,0,0,46.1,0,0,53.9,0,0,0
BEL,Belgium,1972,2,0,0,47.6,0,0,52.4,0,0,0
BEL,Belgium,1973,2,0,0,39,0,18.2,42.8,0,0,0
BEL,Belgium,1974,3,0,0,18.3,0,24.5,57.2,0,0,0
BEL,Belgium,1975,1,0,0,11.3,0,26.1,62.6,0,0,0
BEL,Belgium,1976,1,0,0,11.3,0,26.1,62.6,0,0,0
BEL,Belgium,1977,3,0,0,22.9,0,15.1,55.2,0,6.7,0
BEL,Belgium,1978,2,0,0,36,0,5.8,46.5,0,11.6,0
BEL,Belgium,1979,2,0,0,37.8,0,6.9,52.3,0,2.9,0
BEL,Belgium,1980,4,0,0,37.6,0,9.3,53.2,0,0,0
BEL,Belgium,1981,3,0,0,39.8,0,1.8,58.4,0,0,0
BEL,Belgium,1982,1,0,0,0,0,46,54,0,0,0
BEL,Belgium,1983,1,0,0,0,0,46,54,0,0,0
BEL,Belgium,1984,1,0,0,0,0,46,54,0,0,0
BEL,Belgium,1985,2,0,0,0,0,45.5,54.5,0,0,0
BEL,Belgium,1986,1,0,0,0,0,40,60,0,0,0
BEL,Belgium,1987,2,0,0,0,0,40,60,0,0,0
BEL,Belgium,1988,2,0,0,31,0,14.1,47.9,0,6.9,0
BEL,Belgium,1989,1,0,0,48,0,0,41.3,0,10.7,0
BEL,Belgium,1990,1,0,0,48,0,0,41.3,0,10.7,0
BEL,Belgium,1991,2,0,0,48.5,0,0,41.9,0,9.6,0
BEL,Belgium,1992,2,0,0,52.5,0,0,47.5,0,0,0
BEL,Belgium,1993,1,0,0,52.5,0,0,47.5,0,0,0
BEL,Belgium,1994,1,0,0,52.5,0,0,47.5,0,0,0
BEL,Belgium,1995,2,0,0,51.2,0,0,48.8,0,0,0
BEL,Belgium,1996,1,0,0,50,0,0,50,0,0,0
BEL,Belgium,1997,1,0,0,50,0,0,50,0,0,0
BEL,Belgium,1998,1,0,0,50,0,0,50,0,0,0
BEL,Belgium,1999,2,0,10.1,43,0,20.6,26.4,0,0,0
BEL,Belgium,2000,1,0,21.3,35.1,0,43.6,0,0,0,0
BEL,Belgium,2001,1,0,21.3,35.1,0,43.6,0,0,0,0
BEL,Belgium,2002,1,0,21.3,35.1,0,43.6,0,0,0,0
BEL,Belgium,2003,2,0,11.2,41.9,0,46.9,0,0,0,0
BEL,Belgium,2004,1,0,0,49.5,0,50.5,0,0,0,0
BEL,Belgium,2005,1,0,0,49.5,0,50.5,0,0,0,0
BEL,Belgium,2006,1,0,0,49.5,0,50.5,0,0,0,0
BEL,Belgium,2007,3,0,0,46.4,0,52.5,1.1,0,0,0
BEL,Belgium,2008,3,0,0,19.8,0,40.6,39.6,0,0,0
BEL,Belgium,2009,2,0,0,21.3,0,43.6,35.1,0,0,0
BEL,Belgium,2010,2,0,0,30,0,33.7,36.2,0,0,0
BEL,Belgium,2011,2,0,0,37.4,0,26,36.5,0,0,0
BEL,Belgium,2012,1,0,0,41.9,0,30.1,28,0,0,0
BEL,Belgium,2013,1,0,0,41.9,0,30.1,28,0,0,0
BEL,Belgium,2014,3,0,0,30.7,0,34.2,26.4,8.6,0,0
BEL,Belgium,2015,1,0,0,0,0,40,21.2,38.8,0,0
BEL,Belgium,2016,1,0,0,0,0,40,21.2,38.8,0,0
BEL,Belgium,2017,1,0,0,0,0,40,21.2,38.8,0,0
BEL,Belgium,2018,2,0,0,0,0,41.5,22,36.5,0,0
BGR,Bulgaria,1992,2,0,0,0,0,0,99.7,0,0,0
BGR,Bulgaria,1993,1,0,0,0,0,0,0,0,0,0
BGR,Bulgaria,1994,2,0,0,0,0,0,0,0,0,0
BGR,Bulgaria,1995,2,0,0,93.1,0,0,0,0,0,0
BGR,Bulgaria,1996,1,0,0,100,0,0,0,0,0,0
BGR,Bulgaria,1997,3,0,0,11.5,6.3,0,26.9,55.3,0,0
BGR,Bulgaria,1998,1,0,0,0,10.2,0,0,89.8,0,0
BGR,Bulgaria,1999,1,0,0,0,10.2,0,0,89.8,0,0
BGR,Bulgaria,2000,1,0,0,0,10.2,0,0,89.8,0,0
BGR,Bulgaria,2001,2,0,0,0,5.7,44,0,50.3,0,0
BGR,Bulgaria,2002,1,0,0,0,0,100,0,0,0,0
BGR,Bulgaria,2003,1,0,0,0,0,100,0,0,0,0
BGR,Bulgaria,2004,1,0,0,0,0,100,0,0,0,0
BGR,Bulgaria,2005,2,0,0,18.1,0,81.9,0,0,0,0
BGR,Bulgaria,2006,1,0,0,48.5,0,51.5,0,0,0,0
BGR,Bulgaria,2007,1,0,0,48.5,0,51.5,0,0,0,0
BGR,Bulgaria,2008,1,0,0,48.5,0,51.5,0,0,0,0
BGR,Bulgaria,2009,2,0,0,27.6,0,29.3,0,43.1,0,0
BGR,Bulgaria,2010,1,0,0,0,0,0,0,100,0,0
BGR,Bulgaria,2011,1,0,0,0,0,0,0,100,0,0
BGR,Bulgaria,2012,1,0,0,0,0,0,0,100,0,0
BGR,Bulgaria,2013,3,0,0,41.5,0,17.8,0,19.5,0,0
BGR,Bulgaria,2014,3,0,0,42.9,0,17.8,0,13.5,0,0
BGR,Bulgaria,2015,1,0,0,9.3,0,0,0,90.7,0,0
BGR,Bulgaria,2016,1,0,0,9.3,0,0,0,90.7,0,0
BGR,Bulgaria,2017,3,0,0,0,0,0,0,57.6,14.6,0
BGR,Bulgaria,2018,1,0,0,0,0,0,0,77.9,22.1,0
CAN,Canada,1901,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1902,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1903,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1904,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1905,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1906,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1907,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1908,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1909,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1910,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1911,2,0,0,0,0,77.5,0,22.5,0,0
CAN,Canada,1912,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1913,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1914,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1915,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1916,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1917,3,0,0,0,0,0,0,100,0,0
CAN,Canada,1918,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1919,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1920,2,0,0,0,0,0,0,100,0,0
CAN,Canada,1921,2,0,0,0,0,0.5,0,99.5,0,0
CAN,Canada,1922,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1923,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1924,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1925,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1926,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1927,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1928,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1929,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1930,2,0,0,0,0,59.9,0,40.1,0,0
CAN,Canada,1931,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1932,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1933,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1934,1,0,0,0,0,0,0,100,0,0
CAN,Canada,1935,2,0,0,0,0,19,0,81,0,0
CAN,Canada,1936,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1937,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1938,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1939,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1940,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1941,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1942,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1943,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1944,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1945,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1946,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1947,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1948,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1949,2,0,0,0,0,100,0,0,0,0
CAN,Canada,1950,1,0,0,0,0,100,0,0,0,0
CAN,Canada,1951,1,0,0,0,0,100,0,0,0,0
