id,election_id,party_id,alliance_id,seats,vote_share,votes,data_source,description,comment
2614,464,211,,13,7.1,216553,folketing,,
2615,3,104,,61,32.7,862456,seby,,
2616,635,1251,,3,2.13,177010,verk,,
2617,315,1210,,10,0.83,258349,bef-7,,
2618,73,1239,,0,1.1,27298,folketing,,
2619,511,905,,11,,,ejpr,,
2620,428,282,,0,2.9,158182,mackie,,
2621,145,956,,0,1.46,8439,cvk,,
2622,686,319,,1,1.8,192762,ukeu,Democratic Unionists (Ian Paisley) took 1 seat with 28.4% of the vote in Northern Ireland.,
2624,33,1461,,18,5.12,269762,val,,
2626,565,528,,44,9.5,1236787,pkw,,
2627,122,280,,76,48.9,595259,,,
2628,181,1118,,3,23.2,386416,tila,,
2629,254,1026,,2,0.53,107053,epp,,
2630,258,1461,,71,19.9,991208,,,
2631,326,1030,,1,0.62,202668,archivio,,
2632,161,453,,1,,,,,votes unknown
2633,601,1255,,143,37.7,5209069,ceoc,,
2634,210,889,1913,,,,w,,
2635,660,1171,,9,6.72,157613,ec-nz,,
2636,80,1252,,23,22.8,220848,voltive,,
2637,684,26,,52,23.0,220486,bafs,,
2638,174,211,,9,5.1,177161,ejpr,,
2639,551,93,1975,,,,ejpr,,Alliance: Popular Party for Prodi (PpP)
2640,445,1180,5568,51,7.1,3302980,bwl,,
2641,52,1294,,0,1.27,11505,cvk,,
2642,19,708,,23,12.69,300099,ibz,,
2643,604,1633,,262,38.3,14046291,archivio,,
2644,290,1210,,11,0.85,259952,ark,,
2646,24,1062,,9,6.5,181198,tila,,
2648,502,1424,,6,1.5,557025,archivio,"Electoral alliance: Proletarian Unity Party (PdUP), Workers Vanguard (AO) and Workers Movement for Socialism (MLS)",
2649,192,220,,50,29.14,671185,ssr,,
2651,358,224,,1,0.6,10879,bafs,,
2652,591,969,,10,4.5,239829,cevipol,,
2653,688,437,,,52.73,2706292,ovb,,
2654,528,1575,,0,27.6,63266,no-2010,"In the election DISY was part of the alliance A/D/E. After the election DISY was ousted and remained without any seats, due to the majority system.",
2655,289,894,,18,5.07,1032243,epp,,
2657,521,1012,,1,0.4,8039,bafs,,
2659,269,585,,20,10.0,113318,tila,,
2660,65,1475,,61,9.6,3208497,archivio,,
2661,358,35,,41,18.4,356266,bafs,,
2662,259,1342,,19,39.5,28546,gud97,,
2663,486,1110,,13,8.64,563873,ibz,,
2666,627,1251,,3,1.87,166082,verk,,
2667,296,558,,31,37.3,10525728,bwl,,
2668,280,1296,2226,1,1.24,430150,"archivio, ep",Lega antiproibizionisti droga (Anti Drug League),"1 seat Lega antiproibizionisti droga (Anti Drug League), 1 seat Federalists (Federalisti) in PLI-PRI-FED alliance"
2669,540,558,,40,32.2,11389697,bwl,,
2670,635,1194,,2,1.73,143481,verk,,
2671,447,1537,,0,4.3,1422010,bwl,,
2672,187,94,,56,24.2,455635,tila,,
2673,337,581,,1,8.79,48368,vrk,,
2674,363,99,,2,2.59,806429,archivio,,
2676,503,335,,2,0.34,78554,archivio,,
2677,581,649,,15,5.7,1361706,bwl,,
2678,54,882,,1,,,w,,
2679,598,1281,4909,3,,,mackie,,
2680,517,1773,,2,6.0,122721,yb-nor,,
2681,125,1251,,3,2.35,148192,verk,,
2682,40,659,,13,18.3,5346704,,,
2684,575,1292,,43,21.6,391134,tila,,
2685,530,1206,,5,3.24,305094,kiesraad,,
2686,197,769,,0,1.0,47578,,,
2687,458,1633,,26,32.96,11583767,archivio,,
2688,275,1360,,14,22.9,27952,hagstofa,,
2689,327,1193,,119,26.73,18810217,ejpr,,
2690,257,434,,21,6.5,317278,essex,,
2691,568,1363,,,1.17,366703,ark,,
2692,239,1448,,17,15.21,73630,vvk,,
2693,8,984,,27,48.05,80753,md,,
2694,409,1634,,4,,,,,
2695,168,749,,1,5.2,97986,yb-dnk,,
2696,280,1030,,1,0.5,172383,archivio,,
2698,512,904,,112,30.66,1827497,val,,
2699,530,990,,2,1.3,122317,kiesraad,,
2700,193,395,,4,,,mep,,
2701,333,837,,29,8.46,4436756,parline,,
2702,401,256,,0,0.84,56167,cevipol,,
2703,400,1239,,0,1.4,39564,folketing,,
2704,299,967,,15,21.59,632707,asl,,
2705,84,200,,7,4.6,132457,tila,,
2706,536,454,,3,9.08,541724,ibz,,
2707,338,706,,9,9.03,96597,voltive,,
2709,55,892,,1,4.8,129376,sos,,
2711,146,809,2883,109,,,archivio,,
2714,437,451,,49,31.69,1815310,verk,,
2716,337,28,,1,8.42,46293,vrk,,
2717,381,543,,67,12.8,4028766,bwl,,
2718,42,1221,,1,0.2,37183,epp,,
2719,198,585,,1,5.7,94421,tila,,
2720,380,1633,,260,38.3,11773182,archivio,,
2721,665,1342,,19,42.4,35027,gud97,,
2723,225,228,,6,10.5,11020,no-2010,,
2724,268,548,,22,5.8,795487,pkw,,
2725,164,902,,164,43.27,11026163,epp,,
2727,458,1030,,1,0.56,198220,archivio,,
2728,400,1634,,4,,,,,
2729,663,723,,57,26.1,1446056,cevipol,,
2730,676,713,,0,4.1,212596,ejpr,,
2731,254,2294,,1,0.4,79972,epp,Coalicion Galega (Galician Coalition),
2732,125,1595,,1,1.1,69656,verk,,
2733,102,659,,6,2.6,730546,,,
2734,549,693,,7,8.0,2450643,archivio,,
2736,545,167,,82,37.3,1927015,ibz,,
2737,80,179,,29,29.08,281710,voltive,,
2738,682,1556,,45,39.0,6153640,ukeu,,
2740,561,878,,37,28.19,584159,yb-nzl,,
2741,455,448,,38,10.72,1377727,ceoc,,
2742,156,657,,55,15.3,809041,sos,,
2744,636,200,,18,9.16,236206,tila,,
2745,44,894,,3,4.72,865913,epp,,
2746,629,657,,97,26.1,1456014,,,
2747,273,873,,9,9.7,1715729,frpo,,
2748,71,1118,,24,12.8,257025,tila,,
2749,525,1252,,34,36.26,390306,voltive,,
2750,620,1203,,1,0.6,33367,"essex, no-2010",,
2751,521,750,,25,11.9,243268,bafs,,
2752,462,58,,64,,,essex,,
2753,32,1286,,24,7.55,418168,essex,,
2754,258,882,,17,4.8,236659,,,
2755,25,940,,136,24.35,16025473,parline,,
2756,231,301,,0,1.1,289694,bwl,,
2757,14,1295,,3,11.55,340725,cne,,
2759,625,1556,,315,46.1,13266176,,,
2760,467,1088,,131,31.0,8136637,"archivio, mackie",Electoral alliance: Popular Democratic Front (Fronte Democratico Popolare),
2761,613,1412,,2,8.6,564778,ejpr,,
2762,640,1193,,294,56.0,22972892,no-2001,,
2763,291,401,7680,,,,mackie,,
2764,563,1324,,0,1.0,33880,ejpr,,
2766,199,1140,,3,5.33,324707,pkw,,
2767,177,742,,6,20.11,712929,verk,,
2768,387,1634,,,,,,,
2770,332,1029,,20,12.6,762444,ibz,,
2771,112,794,,41,29.79,1742276,pica,,
2772,384,969,,9,5.0,267423,"cevipol, lij-94",,
2773,588,558,,186,37.2,14025763,bwl,,
2775,363,1661,,2,2.0,622259,archivio,,
2777,624,1378,,3,9.59,596567,ibz,,
2778,403,1539,7538,141,24.11,6086599,"asn, no-2010",,
2781,214,191,,10,6.6,78902,vrk,,
2782,172,310,,7,11.71,347388,epl,,
2783,429,647,,15,9.6,171407,mackie,,
2784,32,1160,,106,33.14,1836050,essex,,
2785,503,1028,,4,0.74,171201,archivio,,
2786,129,317,,5,5.4,58082,su,,
2787,24,200,,1,1.3,36185,tila,,
2788,555,360,,0,2.34,5802,doi,,
2789,52,466,,18,16.71,151595,cvk,,
2790,369,1393,,4,29.13,532889,eie,,
2791,181,1463,,1,4.2,69458,tila,,
2792,271,1629,,3,21.9,382487,yb-dnk,,
2793,294,1072,,15,7.93,244527,ssr,,
2794,107,1661,530,16,2.25,884127,ejpr,,
2795,150,969,,3,1.3,68966,ibz,,
2796,223,659,,9,11.2,3099283,,,
2797,635,402,,1,0.72,59487,verk,,
2798,225,53,,5,8.9,9395,no-2010,,
2800,518,1162,,0,1.2,77095,macr-90,,
2801,138,1053,,38,7.27,4129907,parline,,
2802,314,94,,51,23.1,640428,tila,,
2803,17,93,,21,3.7,1428663,archivio,,
2804,280,487,2226,,,,ep,,
2805,103,1180,5558,52,8.8,2427387,"bwl, wid","Christian Social Union (CSU) won 52 (57.1 percent) out of 91 seats in the state of Bavaria with a vote share of 47.8 percent (cf. Wahlen in Deutschland). Until 1956, seats were allocated at the state level (Schindler 1999, 32; Vogel and Schultze 1969, 293).",
2806,320,1342,,24,39.7,33800,gud97,,
2807,369,1573,,0,1.89,34585,eie,,
2808,539,1421,,1,6.83,82420,vrk,,
2809,116,342,,2,1.66,136446,verk,,
2810,210,557,,8,6.54,364971,cne,,
2812,439,383,,1,3.55,66027,essex,Electoral alliance: For a United Lithuania (Jaunoji Lietuva),
2813,352,1295,,,9.18,487058,cne,,
2814,479,285,7550,6,6.61,1679369,"asn, no-2010",,
2817,605,242,,16,2.7,1066672,archivio,,
2818,312,1094,7664,16,4.0,842351,mackie,,
2819,331,187,,0,1.0,308564,bwl,,
2820,455,897,,66,25.49,3276929,ceoc,,
2821,660,617,,5,3.65,85496,ec-nz,,
2822,323,1393,,47,34.08,427081,gall-09,,
2823,292,556,,0,1.06,59622,clea-11,,
2824,64,590,,16,9.2,279391,folketing,,
2826,656,1594,,1,4.94,320874,ibz,,
2827,467,1633,,305,48.5,12740042,archivio,,
2828,252,894,,17,4.98,1165783,epp,,
2829,109,967,,1,22.1,218481,asl,,
2830,109,1234,,3,34.9,345586,asl,,
2831,432,353,,0,2.25,57931,cik,Electoral alliance Forward (Napred Напред),
2832,206,1226,,1,0.5,10734,bafs,,
2833,412,882,,22,6.2,342988,,,
2834,164,1367,,1,0.37,94252,epp,,
2835,435,224,,1,1.7,31128,bafs,,
2836,338,143,,0,2.68,28624,voltive,,
2837,642,2059,,0,0.83,225409,archivio,Socialismo Indipendente (Independent Socialists),
2838,677,873,,0,4.4,888134,"ep, frpo",,
2839,165,948,,22,6.2,628125,no-2010,,
2840,165,5,5376,,,,no-2010,,
2842,506,1540,,26,8.79,5313246,parline,,
2843,524,131,,28,15.42,390042,ssr,,
2844,351,1023,,1,1.0,161992,ukeu,Social Democratic and Labour Party (John Hume) took 1 seat with 28.9% of the vote in Northern Ireland.,
2845,627,756,,6,4.07,362304,verk,,
2846,107,67,,,,,ejpr,,
2848,296,524,,6,7.1,2008629,bwl,,
2849,58,345,,4,11.66,481843,verk,,
2850,615,521,,17,14.65,140773,cvk,,
2852,643,138,7596,123,19.2,4614137,no-2010,,
2853,427,458,,6,2.3,44533,bafs,,
2854,340,94,,52,22.6,205313,tila,,
2856,323,280,,72,47.67,597414,gall-09,,
2858,519,345,,1,4.25,202502,verk,,
2859,258,282,,0,1.8,88770,parline,,
2860,598,251,,30,12.89,716705,cne,,
2861,490,1284,,3,1.3,416473,,,
2862,116,1251,,3,1.9,156636,verk,,
2863,498,627,4991,40,3.22,1194040,mdi,Electoral alliance: Whiteflower (Biancofiore),
2864,205,1059,,1,0.52,34163,no-2010,,"Confidence List (Εμπιστοσύνη) in Rhodope headed by Sadık Ahmet and
Destiny List (Πεπρωμένο) in Xanthi headed by Ahmet Faikoğlu together form the Independent Muslim List (Mus)."
2865,669,81,,9,6.0,155307,seby,,
2866,380,93,,6,1.4,420213,archivio,,
2868,310,458,,4,1.9,43168,"bafs, ejpr",,
2869,218,1200,,15,8.01,230309,ssr,,
2870,231,524,,0,1.3,347887,bwl,,
2871,688,403,,16,7.48,383876,ovb,,
2872,196,1057,,0,1.48,252216,ejpr,,
2875,211,548,,46,7.5,841738,pkw,,
2876,415,509,8324,,,,ep,,
2877,384,167,,59,26.7,1401725,cevipol,,
2878,203,360,,0,1.31,3810,doi,,
2879,498,1030,4669,3,0.54,200059,"archivio, mdi",,
2880,464,1634,,4,,,,,
2881,416,562,,13,3.04,330378,essex,,
2882,24,585,,11,5.1,142874,tila,,
2883,146,1048,,,34.3,13298244,archivio,,
2885,370,984,,35,50.91,119721,md,4 seats bonus for winning most votes to get a parliamentary majority,
2887,211,181,,3,0.5,52735,essex,,
2888,573,1335,,5,2.1,111284,ibz,,
2889,498,399,4669,,,,ejpr,,Alliance: Democracy is Freedom -- The Daisy (DL-M)
2890,123,280,,4,29.45,524504,eie,,
2892,556,1621,,1,1.95,8128,cy-gov,,
2894,441,1460,,0,4.71,39016,ssr,,
2896,319,1332,,0,2.27,156901,bec,,
2897,85,894,,12,3.69,772726,epp,,
2898,243,319,,3,0.23,70795,ark,,
2899,296,543,,4,5.6,1576715,bwl,,
2900,331,543,,41,7.7,2307135,bwl,,
2901,38,645,,17,,,w,,
2902,616,395,,48,23.1,449536,"edu, tila, toer68","After the election, 10 Social Democrats (SSDP) MPs joined the Social Democratic Opposition (SD-o) on 22 July 1958 (Eduskunta; Törnudd 1968, 163).",
2903,524,1072,,9,5.07,128490,ssr,,
2904,652,1009,,0,3.0,68134,tila,,
2906,237,695,,5,0.25,151345,ejpr,,
2907,254,637,,19,9.27,1861912,epp,,
2909,129,706,,14,17.3,186928,su,,
2910,493,1026,,1,0.48,85677,epp,,
2912,675,114,,4,2.12,48263,ec-nz,,
2913,635,625,,1,0.95,79421,verk,,
2914,624,1594,,2,7.46,464042,ibz,,
2915,275,1342,,20,32.7,39982,hagstofa,,
2917,105,1318,,1,1.3,24795,bafs,,
2918,99,234,,4,0.89,220418,epp,,
2919,689,585,,21,10.4,115433,tila,,
2920,159,1189,,1,0.26,32200,clea-11,,
2921,354,585,,13,6.1,140689,tila,,
2922,682,1210,,1,0.75,118785,ukeu,Ulster Unionists (Jim Nicholson) took 1 seat with 22.0% of the vote in Northern Ireland.,
2923,25,905,,21,7.32,4807524,parline,,
2924,437,742,,50,32.69,1872209,verk,,
2925,317,729,,2,,,mep,,
2929,19,167,,66,31.6,746738,ibz,,
2930,598,1273,,75,27.96,1554804,cne,,
2931,673,1455,,13,18.9,28902,no-2010,,
2932,656,1192,,1,5.68,368753,ibz,,
2933,80,706,,10,10.17,98527,voltive,,
2934,311,1556,,288,43.1,12208758,,,
2935,361,1180,5574,8,10.1,2817120,bwl,,
2936,65,1030,,3,0.46,153674,archivio,,
2937,393,1455,,19,27.2,23061,gud97,,
2938,523,1209,,1,3.43,73854,nos-sv,,
2939,51,405,,7,4.79,354463,verk,,
2940,597,590,,42,23.4,788224,folketing,,
2941,120,997,,45,45.22,605960,yb-nzl,,
2942,83,1448,,10,10.6,58363,vvk,,
2943,519,756,,2,7.39,352201,verk,,
2944,105,458,,7,2.7,51182,bafs,,
2945,334,1118,,4,25.3,313960,tila,,
2946,332,171,,2,2.28,138496,ibz,,
2947,625,773,5062,282,,,craig,,
2948,460,1108,3966,7,2.6,61274,"tila, toer68",,
2949,415,1539,,20,20.75,4188875,ep,,
2950,121,211,,11,8.2,167073,yb-dnk,,
2952,198,1118,,4,23.7,392771,tila,,
2953,229,5,603,1,,,bec,,
2954,249,434,4147,1,,,eupepa,,
2956,493,1407,,1,2.11,378964,epp,,
2957,335,1409,,28,17.91,1728707,verk,,
2958,370,1003,,34,48.87,114936,md,,
2959,458,1296,,3,3.4,1199876,archivio,,
2960,582,1556,,258,29.0,8609527,bbc,,
2961,60,92,,10,13.21,174823,gall-09,,
2962,42,645,,16,8.23,1504771,epp,,
2963,47,1323,,2,2.429,42803,gall-09,,
2964,234,892,,58,24.4,924819,,,
2965,33,904,,131,36.38,1914426,val,,
2968,380,1475,,87,13.8,4255836,archivio,,
2970,165,425,,18,,,no-2010,,
2971,211,1691,,16,3.3,367106,pkw,,
2974,498,693,,0,4.01,1487287,archivio,,
2975,382,1047,,15,14.51,172424,voltive,,
2976,10,723,,4,19.8,1132682,ibz,,
2978,90,251,,5,4.52,254317,parline,,
2979,493,135,,168,34.95,6268593,epp,,
2980,630,1605,,42,23.1,499656,folketing,,
2981,199,528,,7,12.67,771858,pkw,,
2982,374,657,,5,20.7,524755,val,,
2983,665,1360,,8,19.2,15859,gud97,,
2984,567,1173,,6,20.26,472862,volby,,
2986,260,811,,20,16.6,165246,cvk,,
2988,189,1392,,13,4.1,214998,pica,,
2989,657,725,,96,38.55,2068584,cne,,
2990,295,657,,39,16.6,704365,,,
2991,284,2163,,1,0.8,50868,no-2010,,
2992,562,794,,112,39.03,2578045,pica,,
2994,643,270,,1,9.8,2353466,no-2010,,
2995,373,26,,49,23.2,230095,bafs,,
2996,530,357,,15,9.82,924696,kiesraad,,
2997,326,809,,16,19.06,6281354,archivio,,
2999,145,811,,1,6.65,38324,cvk,,
3000,453,614,,12,9.9,629525,no-2010,,
3004,578,1206,,6,3.97,390969,verk,,
3005,383,310,,7,11.54,355895,epl,,
3006,316,1573,,2,2.76,49323,gall-09,,
3007,467,831,,6,2.01,526882,archivio,,
3008,331,808,5559,217,39.7,11875339,bwl,,
3009,683,368,,114,40.11,4594319,pica,,
3011,360,2265,,7,8.42,1529346,frpo,,
3012,634,997,,50,35.05,673892,yb-nzl,,
3014,420,723,,56,26.19,1459997,cevipol,,
3015,284,1059,,2,0.7,45981,no-2010,,
3017,111,1040,7307,8,1.12,410499,mdi,,
3018,2,454,,18,10.14,630219,ibz,,
3020,383,701,,14,25.43,784048,epl,,
3021,204,345,,7,4.48,307810,verk,,
3022,425,1268,,1,0.81,42450,ibz,,
3023,192,1200,,0,1.42,32775,ssr,,
3024,551,974,,1,0.1,37431,archivio,,
3025,187,1219,,5,3.9,73444,tila,,
3026,113,1193,,284,47.9,28262441,parline,,
3028,56,997,,37,35.89,692494,yb-nzl,,
3029,311,1284,,1,1.1,306802,,,
3030,527,229,,4,4.2,122181,tila,,
3031,153,1234,,26,42.37,1003456,asl,,
3032,199,512,,15,24.1,1467775,pkw,,
3033,525,16,,9,9.54,102691,voltive,,
3034,65,93,,15,2.9,954357,archivio,,
3035,196,689,,1,0.85,144541,ukeu,Sinn Féin (SF) took 1 seat with 26.3% of the vote in Northern Ireland.,
3036,310,1318,,1,1.3,29851,"bafs, ejpr",,
3037,684,1167,,7,5.1,49353,bafs,,
3038,573,290,,1,2.0,104823,ibz,,
3039,607,50,,34,17.54,857029,,,
3041,157,1331,,4,2.3,74174,folketing,,
3042,218,131,,28,15.09,433953,ssr,,
3043,104,882,,2,12.79,321344,val,,
3045,516,1245,,2,7.64,180451,volby,,
3047,208,689,,4,0.7,175933,bef-7,,
3048,314,1463,,7,4.9,134790,tila,,
3049,591,167,,61,27.2,1438626,cevipol,,
3050,572,354,,2,1.7,34542,ec-nz,,
3051,656,723,3062,,,,ibz,,
3052,658,217,,1,4.84,7290,md,,
3053,414,2327,,1,6.44,86208,elec-irl,,
3054,684,35,,48,26.2,251625,bafs,,
3055,527,94,,40,17.6,507460,tila,,
3056,113,940,,107,19.3,11400747,parline,,
3057,547,772,,0,1.5,569589,bwl,,
3058,500,385,,1,0.25,62398,epp,,
3059,263,1606,,9,5.3,122759,folketing,,
3060,617,487,,16,2.9,1066980,archivio,,
3062,656,972,,4,17.43,1131119,ibz,,
3063,635,742,,53,33.83,2813793,verk,,
3064,332,1192,,12,7.73,469101,ibz,,
3065,84,1389,,0,1.2,34958,tila,,
3066,615,526,,21,18.05,173420,cvk,,
3067,265,210,,9,14.3,26136,no-2010,,
3069,353,1424,,1,0.72,252342,archivio,,
3071,467,1030,,3,0.47,124243,archivio,,
3072,293,1414,7666,87,14.0,2656995,mackie,,
3073,553,969,,0,1.46,85867,ibz,,
3074,314,1118,,50,22.3,616841,tila,,
3076,195,1587,,0,7.18,33292,voltive,,
3077,205,1374,,1,1.0,65614,no-2010,,
3078,77,1219,,8,5.9,150823,tila,,
3079,284,1374,,1,0.7,44077,no-2010,,
3080,89,1128,,1,1.0,23358,folketing,Heraf Århus Amtskreds,
3081,43,1393,,51,27.07,481127,gall-09,,
3082,103,543,,48,9.5,2629163,bwl,,
3083,222,319,,1,1.64,230251,ukeu,Democratic Unionists (Ian Paisley) took 1 seat with 33.6% of the vote in Northern Ireland.,
3084,199,664,,4,6.34,386340,pkw,,
3085,417,1180,5578,10,9.4,2540007,bwl,,
3087,678,1017,2134,21,,,craig,,
3088,428,657,,66,18.3,983226,,,
3090,156,1461,,22,6.2,328428,sos,,
3091,98,139,,1,1.7,45402,tila,,
3092,181,94,,3,19.0,316798,tila,,
3093,522,1047,,0,3.4,35774,voltive,,
3094,145,1351,,0,1.69,9716,cvk,,
3095,195,1252,,1,11.48,53212,voltive,,
3096,268,369,,0,4.42,609973,pkw,,
3097,54,657,,5,,,w,,
3098,637,1455,,17,24.9,28381,no-2010,,
3099,272,1033,,0,1.17,1385,md,,
3100,164,757,,8,2.56,652196,epp,,
3101,413,92,,1,1.13,13170,gall-09,,
3102,478,104,,85,45.69,803471,mackie,,
3103,684,1960,,1,,4626,bafs,,
3104,503,487,,42,6.78,1601271,archivio,"Electoral alliance: National Democratic Union (Unione Democratica Nazionale) with Partito Democratico del Lavoro (Labour Democratic Party) 40,633 votes (0.18 %) ",
3105,208,1023,,3,0.6,169865,bef-7,,
3106,517,647,,18,10.2,207834,mackie,,
3107,179,1331,,4,2.3,72174,folketing,,
3108,252,1221,,1,0.62,144544,epp,,
3110,111,52,7307,,,,archivio,,3 MPs on PdL list
3111,323,318,,22,15.38,192740,gall-09,,
3113,158,1011,,23,,,,,
3114,41,1010,,2,0.3,13557,,,
3115,405,251,,21,10.77,592778,cne,,
3117,128,1324,,1,6.6,131984,yb-dnk,,
3119,75,1094,,5,1.6,312635,mackie,,
3120,216,889,4091,,,,w,,
3121,628,1540,,26,13.08,7268743,parline,,
3122,353,1633,,29,36.45,12774320,archivio,,
3124,310,1012,,1,0.4,10108,"bafs, ejpr",,
3125,503,1050,,16,2.77,637328,archivio,,
3127,589,1234,,3,36.1,352296,asl,,
3128,359,30,,5,,,gall-09,,
3129,499,702,,12,8.6,184087,nos-sv,,
3130,637,1360,,11,18.3,20924,no-2010,,
3131,477,838,,0,4.74,620611,pkw,,
3132,22,955,,1,4.26,161583,bmi,,
3134,291,1491,7679,38,14.1,3155367,mackie,,
3135,372,742,,45,28.98,2494555,verk,,
3136,242,1239,,0,1.9,58901,folketing,,
3137,3,702,,11,6.5,171063,seby,,
3138,477,1549,,0,2.033,266317,"pkw, rose",Electoral alliance: Union of the Right of the Republic (Unia Prawicy Rzeczpospolitej),Source: Rose/Munro 2003: 232
3139,631,750,,23,11.1,217166,bafs,,
3140,358,964,,3,1.3,24343,bafs,,
3141,478,647,7751,20,12.45,218866,yb-nor,,
3142,39,1173,,35,14.05,909490,essex,Electoral alliance: Left Bloc (LB) – Communist Party (KSCM) and Democratic Left (DL),
3144,172,1234,,26,38.04,1129368,epl,,
3145,564,239,,6,5.01,56057,cvk,,
3146,106,260,,0,1.3,73401,cne,,
3148,423,1137,,28,25.4,125709,vvk,,
3149,564,1001,,0,1.19,13362,cvk,,
3150,600,1448,,6,5.99,32381,vvk,,
3152,231,1235,,0,1.0,252121,bwl,,
3153,202,878,,40,40.41,691076,yb-nzl,,
3154,584,1393,,50,31.98,427031,gall-09,,
3155,615,550,,8,7.31,70214,cvk,,
3156,560,512,,209,41.51,6701010,pkw,,
3157,224,546,,1,5.33,164025,ovb,,
3158,565,1355,,0,5.6,729207,pkw,,
3159,126,1161,4201,,,,essex,,
3160,618,784,,20,7.68,280323,cik,,
3161,590,280,,77,44.15,731472,gall-09,,
3162,125,345,,11,6.78,428067,verk,,
3163,271,1605,,3,14.5,252767,yb-dnk,,
3164,382,706,,14,13.58,161349,voltive,Electoral alliance: Združena lista (United List),
3165,43,318,,12,6.45,114551,gall-09,,
3166,531,1629,,62,34.1,974833,folketing,,
3167,551,596,3265,123,,,ejpr,,
3169,627,625,,2,1.23,109637,verk,,
3170,650,296,,21,11.05,1434509,ceoc,,
3171,156,1546,,0,1.44,76300,val,,
3172,113,837,,33,9.0,5329942,parline,,
3173,198,1463,,0,4.3,70845,tila,,
3174,597,1634,,,,,,,
3175,673,1360,,8,13.3,20387,no-2010,,
3176,124,131,,3,17.09,119954,ssr,,
3177,396,1192,,20,7.95,482254,cevipol,,
3178,674,35,,51,26.4,259139,bafs,,
3179,588,543,,46,9.1,3440911,bwl,,
3180,135,1572,,1,1.84,1953,md,,
3181,604,55,,1,0.18,65505,archivio,,
3182,171,873,7535,4,3.25,845977,ref,,
3183,304,282,,1,4.68,148141,val,,
3184,201,1441,3835,6,,,mig,,
3185,435,531,,44,21.3,390281,bafs,,
3187,625,453,,1,,,,,
3188,199,1104,,4,7.33,446549,pkw,,
3189,210,514,1913,12,,,w,,
3190,96,296,,43,20.22,2685308,pica,,
3191,352,557,,2,2.49,132333,cne,,
3192,112,296,,13,13.38,782410,pica,,
3193,204,300,,15,9.9,681060,verk,,
3194,556,1575,,18,30.34,127776,cy-gov,,
3195,123,1393,,5,27.76,494412,eie,,
3196,385,808,5571,190,29.5,14167561,bwl,,
3197,210,281,,0,0.86,48186,cne,,
3198,417,558,,33,30.7,8307085,bwl,,
3200,656,119,,1,0.24,15722,ibz,,
3204,143,1110,,25,15.36,1009223,ibz,,
3205,620,1591,,209,33.0,1781504,essex,,
3207,10,1110,,2,8.64,494277,ibz,,
3208,675,1171,,6,5.3,120521,ec-nz,,
3210,337,191,,0,1.87,10285,vrk,,
3211,122,156,,4,2.7,32732,,,
3212,34,433,,0,1.94,22100,eed,,
3213,345,940,,144,27.4,10839130,no-2001,,
3214,217,63,,20,11.25,556102,ibz,,
3215,463,95,,0,4.37,245326,ovb,,
3217,367,1193,,280,49.2,22613191,no-2001,,
3218,635,1409,,28,17.95,1492689,verk,,
3219,647,1260,,55,21.5,,essex,,
3221,89,1644,,13,7.3,242398,folketing,,
3222,178,506,,4,7.4,13523,no-2010,,
3223,239,113,,18,15.92,77088,vvk,,
3224,535,889,660,0,,,,,
3225,522,16,,5,5.21,54809,voltive,,
3226,161,311,,0,0.3,77571,,,
3227,250,1537,,0,2.0,664193,bwl,,
3228,686,1023,,1,1.78,190731,ukeu,Social Democratic and Labour Party (John Hume) took 1 seat with 28.1% of the vote in Northern Ireland.,
3230,401,1487,4970,,,,cevipol,,
3231,600,1137,,16,14.17,76634,vvk,,
3233,191,723,,43,19.47,1195363,cevipol,,
3234,295,882,,5,4.5,190560,,,
3237,243,1023,,1,0.4,82892,,,
3238,105,1602,,7,4.0,75641,bafs,,
3239,530,1409,,31,20.49,1929575,kiesraad,,
3240,602,1292,,19,10.1,274639,tila,,
3241,187,1118,,33,17.0,320366,tila,,
3242,498,1005,4669,83,14.52,5391827,"ejpr, mdi",,
3243,149,151,,4,3.4,35662,asl,,
3244,380,1702,,8,1.8,536948,archivio,,
3245,208,311,,4,0.7,195893,bef-7,,
3248,39,829,,66,29.73,1924483,essex,,
3249,635,345,,8,5.44,452423,verk,,
3250,490,1547,891,5,,,craig,,
3251,22,1429,,1,6.81,258250,bmi,,
3252,395,1597,,1,12.2,48492,vvk,,
3254,81,235,,48,30.81,2677259,verk,,
3255,405,1273,,81,30.04,1653665,cne,,
3256,101,94,,49,21.4,362662,tila,,
3258,59,856,,29,19.64,288895,vrk,,"vrk data states that The New Union (Social Liberals) won 18 seats in MMCs and 11 seats in SMCs, which totals 29. However, Wikipedia as well as Nohlen/Stöver and Essex sources state that LLiS won 28 seats only."
