election_id,date,party_id,seats,cabinet_id,cabinet_formation,calculation_date
713,1984-05-14,305,1,1114,0,2023-11-04 21:48:14
713,1984-05-29,678,46,1114,0,2023-11-04 21:48:14
713,1984-05-29,244,49,1114,0,2023-11-04 21:48:14
713,1984-05-29,214,4,1114,0,2023-11-04 21:48:14
713,1984-05-29,265,4,1114,0,2023-11-04 21:48:14
713,1984-05-29,732,4,1114,0,2023-11-04 21:48:14
713,1984-05-29,1660,3,1114,0,2023-11-04 21:48:14
713,1984-05-29,588,3,1114,0,2023-11-04 21:48:14
713,1984-05-29,61,1,1114,0,2023-11-04 21:48:14
713,1984-05-29,1850,2,1114,0,2023-11-04 21:48:14
713,1984-05-29,2354,1,1114,0,2023-11-04 21:48:14
713,1984-05-29,123,2,1114,0,2023-11-04 21:48:14
713,1984-05-29,305,1,1114,0,2023-11-04 21:48:14
714,1984-10-22,244,40,1115,0,2023-11-04 21:48:14
714,1984-10-22,678,41,1115,0,2023-11-04 21:48:14
714,1984-10-22,1660,5,1115,0,2023-11-04 21:48:14
714,1984-10-22,214,4,1115,0,2023-11-04 21:48:14
714,1984-10-22,732,4,1115,0,2023-11-04 21:48:14
714,1984-10-22,788,4,1115,0,2023-11-04 21:48:14
714,1984-10-22,1850,3,1115,0,2023-11-04 21:48:14
714,1984-10-22,305,4,1115,0,2023-11-04 21:48:14
714,1984-10-22,390,2,1115,0,2023-11-04 21:48:14
714,1984-10-22,265,2,1115,0,2023-11-04 21:48:14
714,1984-10-22,31,2,1115,0,2023-11-04 21:48:14
714,1984-10-22,588,1,1115,0,2023-11-04 21:48:14
714,1984-10-22,1969,1,1115,0,2023-11-04 21:48:14
714,1984-10-22,61,1,1115,0,2023-11-04 21:48:14
714,1984-10-22,1168,6,1115,0,2023-11-04 21:48:14
714,1986-07-29,244,40,1115,0,2023-11-04 21:48:14
714,1986-07-29,678,41,1115,0,2023-11-04 21:48:14
714,1986-07-29,1660,5,1115,0,2023-11-04 21:48:14
714,1986-07-29,214,5,1115,0,2023-11-04 21:48:14
714,1986-07-29,732,4,1115,0,2023-11-04 21:48:14
714,1986-07-29,788,4,1115,0,2023-11-04 21:48:14
714,1986-07-29,1850,3,1115,0,2023-11-04 21:48:14
714,1986-07-29,305,4,1115,0,2023-11-04 21:48:14
714,1986-07-29,390,2,1115,0,2023-11-04 21:48:14
714,1986-07-29,265,2,1115,0,2023-11-04 21:48:14
714,1986-07-29,31,1,1115,0,2023-11-04 21:48:14
714,1986-07-29,588,1,1115,0,2023-11-04 21:48:14
714,1986-07-29,1969,1,1115,0,2023-11-04 21:48:14
714,1986-07-29,61,1,1115,0,2023-11-04 21:48:14
714,1986-07-29,1168,6,1115,0,2023-11-04 21:48:14
714,1987-08-05,244,40,1108,0,2023-11-04 21:48:14
714,1987-08-05,678,41,1108,0,2023-11-04 21:48:14
714,1987-08-05,1660,5,1108,0,2023-11-04 21:48:14
714,1987-08-05,214,5,1108,0,2023-11-04 21:48:14
714,1987-08-05,732,4,1108,0,2023-11-04 21:48:14
714,1987-08-05,788,4,1108,0,2023-11-04 21:48:14
714,1987-08-05,1850,2,1108,0,2023-11-04 21:48:14
714,1987-08-05,305,5,1108,0,2023-11-04 21:48:14
714,1987-08-05,390,2,1108,0,2023-11-04 21:48:14
714,1987-08-05,265,2,1108,0,2023-11-04 21:48:14
714,1987-08-05,31,1,1108,0,2023-11-04 21:48:14
714,1987-08-05,588,1,1108,0,2023-11-04 21:48:14
714,1987-08-05,1969,1,1108,0,2023-11-04 21:48:14
714,1987-08-05,61,1,1108,0,2023-11-04 21:48:14
714,1987-08-05,1168,6,1108,0,2023-11-04 21:48:14
714,1987-11-16,244,40,1108,0,2023-11-04 21:48:14
714,1987-11-16,678,41,1108,0,2023-11-04 21:48:14
714,1987-11-16,1660,5,1108,0,2023-11-04 21:48:14
714,1987-11-16,214,5,1108,0,2023-11-04 21:48:14
714,1987-11-16,732,4,1108,0,2023-11-04 21:48:14
714,1987-11-16,788,4,1108,0,2023-11-04 21:48:14
714,1987-11-16,1850,2,1108,0,2023-11-04 21:48:14
714,1987-11-16,305,4,1108,0,2023-11-04 21:48:14
714,1987-11-16,390,2,1108,0,2023-11-04 21:48:14
714,1987-11-16,265,2,1108,0,2023-11-04 21:48:14
714,1987-11-16,31,1,1108,0,2023-11-04 21:48:14
714,1987-11-16,588,1,1108,0,2023-11-04 21:48:14
714,1987-11-16,1969,1,1108,0,2023-11-04 21:48:14
714,1987-11-16,61,1,1108,0,2023-11-04 21:48:14
714,1987-11-16,1168,6,1108,0,2023-11-04 21:48:14
714,1987-11-16,123,1,1108,0,2023-11-04 21:48:14
714,1988-02-15,244,39,1108,0,2023-11-04 21:48:14
714,1988-02-15,678,41,1108,0,2023-11-04 21:48:14
714,1988-02-15,1660,5,1108,0,2023-11-04 21:48:14
714,1988-02-15,214,5,1108,0,2023-11-04 21:48:14
714,1988-02-15,732,4,1108,0,2023-11-04 21:48:14
714,1988-02-15,788,4,1108,0,2023-11-04 21:48:14
714,1988-02-15,1850,2,1108,0,2023-11-04 21:48:14
714,1988-02-15,305,4,1108,0,2023-11-04 21:48:14
714,1988-02-15,390,2,1108,0,2023-11-04 21:48:14
714,1988-02-15,265,2,1108,0,2023-11-04 21:48:14
714,1988-02-15,31,1,1108,0,2023-11-04 21:48:14
714,1988-02-15,588,1,1108,0,2023-11-04 21:48:14
714,1988-02-15,1969,1,1108,0,2023-11-04 21:48:14
714,1988-02-15,61,1,1108,0,2023-11-04 21:48:14
714,1988-02-15,1168,6,1108,0,2023-11-04 21:48:14
714,1988-02-15,123,2,1108,0,2023-11-04 21:48:14
714,1988-03-15,244,38,1108,0,2023-11-04 21:48:14
714,1988-03-15,678,41,1108,0,2023-11-04 21:48:14
714,1988-03-15,1660,5,1108,0,2023-11-04 21:48:14
714,1988-03-15,214,5,1108,0,2023-11-04 21:48:14
714,1988-03-15,732,4,1108,0,2023-11-04 21:48:14
714,1988-03-15,788,4,1108,0,2023-11-04 21:48:14
714,1988-03-15,1850,3,1108,0,2023-11-04 21:48:14
714,1988-03-15,305,4,1108,0,2023-11-04 21:48:14
714,1988-03-15,390,2,1108,0,2023-11-04 21:48:14
714,1988-03-15,265,2,1108,0,2023-11-04 21:48:14
714,1988-03-15,31,1,1108,0,2023-11-04 21:48:14
714,1988-03-15,588,1,1108,0,2023-11-04 21:48:14
714,1988-03-15,1969,1,1108,0,2023-11-04 21:48:14
714,1988-03-15,61,1,1108,0,2023-11-04 21:48:14
714,1988-03-15,1168,6,1108,0,2023-11-04 21:48:14
714,1988-03-15,123,2,1108,0,2023-11-04 21:48:14
714,1988-07-12,244,38,1108,0,2023-11-04 21:48:14
714,1988-07-12,678,41,1108,0,2023-11-04 21:48:14
714,1988-07-12,1660,5,1108,0,2023-11-04 21:48:14
714,1988-07-12,214,5,1108,0,2023-11-04 21:48:14
714,1988-07-12,732,5,1108,0,2023-11-04 21:48:14
714,1988-07-12,788,4,1108,0,2023-11-04 21:48:14
714,1988-07-12,1850,3,1108,0,2023-11-04 21:48:14
714,1988-07-12,305,4,1108,0,2023-11-04 21:48:14
714,1988-07-12,390,2,1108,0,2023-11-04 21:48:14
714,1988-07-12,265,2,1108,0,2023-11-04 21:48:14
714,1988-07-12,31,1,1108,0,2023-11-04 21:48:14
714,1988-07-12,588,1,1108,0,2023-11-04 21:48:14
714,1988-07-12,1969,1,1108,0,2023-11-04 21:48:14
714,1988-07-12,61,1,1108,0,2023-11-04 21:48:14
714,1988-07-12,1168,5,1108,0,2023-11-04 21:48:14
714,1988-07-12,123,2,1108,0,2023-11-04 21:48:14
714,1988-08-29,244,38,1108,0,2023-11-04 21:48:14
714,1988-08-29,678,42,1108,0,2023-11-04 21:48:14
714,1988-08-29,1660,5,1108,0,2023-11-04 21:48:14
714,1988-08-29,214,5,1108,0,2023-11-04 21:48:14
714,1988-08-29,732,5,1108,0,2023-11-04 21:48:14
714,1988-08-29,788,4,1108,0,2023-11-04 21:48:14
714,1988-08-29,1850,3,1108,0,2023-11-04 21:48:14
714,1988-08-29,305,4,1108,0,2023-11-04 21:48:14
714,1988-08-29,390,2,1108,0,2023-11-04 21:48:14
714,1988-08-29,265,2,1108,0,2023-11-04 21:48:14
714,1988-08-29,31,1,1108,0,2023-11-04 21:48:14
714,1988-08-29,1969,1,1108,0,2023-11-04 21:48:14
714,1988-08-29,61,1,1108,0,2023-11-04 21:48:14
714,1988-08-29,1168,5,1108,0,2023-11-04 21:48:14
714,1988-08-29,123,2,1108,0,2023-11-04 21:48:14
714,1988-09-27,244,38,1108,0,2023-11-04 21:48:14
714,1988-09-27,678,41,1108,0,2023-11-04 21:48:14
714,1988-09-27,1660,5,1108,0,2023-11-04 21:48:14
714,1988-09-27,214,5,1108,0,2023-11-04 21:48:14
714,1988-09-27,732,5,1108,0,2023-11-04 21:48:14
714,1988-09-27,788,3,1108,0,2023-11-04 21:48:14
714,1988-09-27,1850,3,1108,0,2023-11-04 21:48:14
714,1988-09-27,305,4,1108,0,2023-11-04 21:48:14
714,1988-09-27,390,2,1108,0,2023-11-04 21:48:14
714,1988-09-27,265,2,1108,0,2023-11-04 21:48:14
714,1988-09-27,31,1,1108,0,2023-11-04 21:48:14
714,1988-09-27,1969,1,1108,0,2023-11-04 21:48:14
714,1988-09-27,61,1,1108,0,2023-11-04 21:48:14
714,1988-09-27,1168,5,1108,0,2023-11-04 21:48:14
714,1988-09-27,123,4,1108,0,2023-11-04 21:48:14
715,1990-03-15,678,35,1117,1,2023-11-04 21:48:14
715,1990-03-15,244,39,1117,1,2023-11-04 21:48:14
715,1990-03-15,788,6,1117,1,2023-11-04 21:48:14
715,1990-03-15,265,5,1117,1,2023-11-04 21:48:14
715,1990-03-15,305,5,1117,1,2023-11-04 21:48:14
715,1990-03-15,214,5,1117,1,2023-11-04 21:48:14
715,1990-03-15,732,4,1117,1,2023-11-04 21:48:14
715,1990-03-15,1660,3,1117,1,2023-11-04 21:48:14
715,1990-03-15,1168,3,1117,1,2023-11-04 21:48:14
715,1990-03-15,976,2,1117,1,2023-11-04 21:48:14
715,1990-03-15,980,2,1117,1,2023-11-04 21:48:14
715,1990-03-15,1850,2,1117,1,2023-11-04 21:48:14
715,1990-03-15,249,2,1117,1,2023-11-04 21:48:14
715,1990-03-15,390,1,1117,1,2023-11-04 21:48:14
715,1990-03-15,1150,1,1117,1,2023-11-04 21:48:14
715,1990-03-15,2312,5,1117,1,2023-11-04 21:48:14
715,1990-06-18,678,36,954,0,2023-11-04 21:48:14
715,1990-06-18,244,39,954,0,2023-11-04 21:48:14
715,1990-06-18,788,6,954,0,2023-11-04 21:48:14
715,1990-06-18,265,5,954,0,2023-11-04 21:48:14
715,1990-06-18,305,5,954,0,2023-11-04 21:48:14
715,1990-06-18,214,5,954,0,2023-11-04 21:48:14
715,1990-06-18,732,4,954,0,2023-11-04 21:48:14
715,1990-06-18,1660,3,954,0,2023-11-04 21:48:14
715,1990-06-18,1168,3,954,0,2023-11-04 21:48:14
715,1990-06-18,976,2,954,0,2023-11-04 21:48:14
715,1990-06-18,980,2,954,0,2023-11-04 21:48:14
715,1990-06-18,1850,2,954,0,2023-11-04 21:48:14
715,1990-06-18,249,2,954,0,2023-11-04 21:48:14
715,1990-06-18,390,1,954,0,2023-11-04 21:48:14
715,1990-06-18,1150,1,954,0,2023-11-04 21:48:14
715,1990-06-18,2312,4,954,0,2023-11-04 21:48:14
715,1990-12-04,678,37,954,0,2023-11-04 21:48:14
715,1990-12-04,244,39,954,0,2023-11-04 21:48:14
715,1990-12-04,788,6,954,0,2023-11-04 21:48:14
715,1990-12-04,265,5,954,0,2023-11-04 21:48:14
715,1990-12-04,305,5,954,0,2023-11-04 21:48:14
715,1990-12-04,214,5,954,0,2023-11-04 21:48:14
715,1990-12-04,732,4,954,0,2023-11-04 21:48:14
715,1990-12-04,1660,3,954,0,2023-11-04 21:48:14
715,1990-12-04,1168,3,954,0,2023-11-04 21:48:14
715,1990-12-04,976,2,954,0,2023-11-04 21:48:14
715,1990-12-04,980,2,954,0,2023-11-04 21:48:14
715,1990-12-04,1850,2,954,0,2023-11-04 21:48:14
715,1990-12-04,249,2,954,0,2023-11-04 21:48:14
715,1990-12-04,390,1,954,0,2023-11-04 21:48:14
715,1990-12-04,1150,1,954,0,2023-11-04 21:48:14
715,1990-12-04,2312,3,954,0,2023-11-04 21:48:14
715,1990-12-25,678,37,954,0,2023-11-04 21:48:14
715,1990-12-25,244,38,954,0,2023-11-04 21:48:14
715,1990-12-25,788,5,954,0,2023-11-04 21:48:14
715,1990-12-25,265,4,954,0,2023-11-04 21:48:14
715,1990-12-25,305,5,954,0,2023-11-04 21:48:14
715,1990-12-25,214,5,954,0,2023-11-04 21:48:14
715,1990-12-25,732,3,954,0,2023-11-04 21:48:14
715,1990-12-25,1660,3,954,0,2023-11-04 21:48:14
715,1990-12-25,1168,3,954,0,2023-11-04 21:48:14
715,1990-12-25,976,2,954,0,2023-11-04 21:48:14
715,1990-12-25,980,2,954,0,2023-11-04 21:48:14
715,1990-12-25,1850,2,954,0,2023-11-04 21:48:14
715,1990-12-25,249,2,954,0,2023-11-04 21:48:14
715,1990-12-25,390,1,954,0,2023-11-04 21:48:14
715,1990-12-25,1150,1,954,0,2023-11-04 21:48:14
715,1990-12-25,2312,3,954,0,2023-11-04 21:48:14
715,1990-12-25,123,4,954,0,2023-11-04 21:48:14
715,1992-05-17,678,38,957,0,2023-11-04 21:48:14
715,1992-05-17,244,38,957,0,2023-11-04 21:48:14
715,1992-05-17,788,5,957,0,2023-11-04 21:48:14
715,1992-05-17,265,4,957,0,2023-11-04 21:48:14
715,1992-05-17,305,5,957,0,2023-11-04 21:48:14
715,1992-05-17,214,5,957,0,2023-11-04 21:48:14
715,1992-05-17,732,3,957,0,2023-11-04 21:48:14
715,1992-05-17,1660,3,957,0,2023-11-04 21:48:14
715,1992-05-17,1168,3,957,0,2023-11-04 21:48:14
715,1992-05-17,976,2,957,0,2023-11-04 21:48:14
715,1992-05-17,980,2,957,0,2023-11-04 21:48:14
715,1992-05-17,1850,2,957,0,2023-11-04 21:48:14
715,1992-05-17,249,2,957,0,2023-11-04 21:48:14
715,1992-05-17,390,1,957,0,2023-11-04 21:48:14
715,1992-05-17,1150,1,957,0,2023-11-04 21:48:14
715,1992-05-17,2312,3,957,0,2023-11-04 21:48:14
715,1992-05-17,123,3,957,0,2023-11-04 21:48:14
716,1994-02-07,244,44,959,0,2023-11-04 21:48:14
716,1994-02-07,678,32,959,0,2023-11-04 21:48:14
716,1994-02-07,1419,12,959,0,2023-11-04 21:48:14
716,1994-02-07,976,5,959,0,2023-11-04 21:48:14
716,1994-02-07,214,6,959,0,2023-11-04 21:48:14
716,1994-02-07,788,6,959,0,2023-11-04 21:48:14
716,1994-02-07,1303,4,959,0,2023-11-04 21:48:14
716,1994-02-07,732,3,959,0,2023-11-04 21:48:14
716,1994-02-07,980,3,959,0,2023-11-04 21:48:14
716,1994-02-07,1150,2,959,0,2023-11-04 21:48:14
716,1994-02-07,2355,3,959,0,2023-11-04 21:48:14
716,1995-07-24,244,44,1120,0,2023-11-04 21:48:14
716,1995-07-24,678,32,1120,0,2023-11-04 21:48:14
716,1995-07-24,1419,12,1120,0,2023-11-04 21:48:14
716,1995-07-24,976,5,1120,0,2023-11-04 21:48:14
716,1995-07-24,214,6,1120,0,2023-11-04 21:48:14
716,1995-07-24,788,6,1120,0,2023-11-04 21:48:14
716,1995-07-24,1303,4,1120,0,2023-11-04 21:48:14
716,1995-07-24,732,3,1120,0,2023-11-04 21:48:14
716,1995-07-24,980,2,1120,0,2023-11-04 21:48:14
716,1995-07-24,1150,2,1120,0,2023-11-04 21:48:14
716,1995-07-24,2355,3,1120,0,2023-11-04 21:48:14
716,1995-07-24,123,1,1120,0,2023-11-04 21:48:14
716,1995-11-27,244,44,960,0,2023-11-04 21:48:14
716,1995-11-27,678,32,960,0,2023-11-04 21:48:14
716,1995-11-27,1419,12,960,0,2023-11-04 21:48:14
716,1995-11-27,976,5,960,0,2023-11-04 21:48:14
716,1995-11-27,214,6,960,0,2023-11-04 21:48:14
716,1995-11-27,788,6,960,0,2023-11-04 21:48:14
716,1995-11-27,1303,4,960,0,2023-11-04 21:48:14
716,1995-11-27,732,3,960,0,2023-11-04 21:48:14
716,1995-11-27,980,2,960,0,2023-11-04 21:48:14
716,1995-11-27,1150,2,960,0,2023-11-04 21:48:14
716,1995-11-27,2355,1,960,0,2023-11-04 21:48:14
716,1995-11-27,123,1,960,0,2023-11-04 21:48:14
716,1995-11-27,2356,2,960,0,2023-11-04 21:48:14
716,1996-02-28,244,44,960,0,2023-11-04 21:48:14
716,1996-02-28,678,32,960,0,2023-11-04 21:48:14
716,1996-02-28,1419,12,960,0,2023-11-04 21:48:14
716,1996-02-28,976,5,960,0,2023-11-04 21:48:14
716,1996-02-28,214,6,960,0,2023-11-04 21:48:14
716,1996-02-28,788,5,960,0,2023-11-04 21:48:14
716,1996-02-28,1303,4,960,0,2023-11-04 21:48:14
716,1996-02-28,732,3,960,0,2023-11-04 21:48:14
716,1996-02-28,980,2,960,0,2023-11-04 21:48:14
716,1996-02-28,1150,2,960,0,2023-11-04 21:48:14
716,1996-02-28,2355,1,960,0,2023-11-04 21:48:14
716,1996-02-28,123,2,960,0,2023-11-04 21:48:14
716,1996-02-28,2356,2,960,0,2023-11-04 21:48:14
716,1996-03-07,244,41,960,0,2023-11-04 21:48:14
716,1996-03-07,678,31,960,0,2023-11-04 21:48:14
716,1996-03-07,1419,12,960,0,2023-11-04 21:48:14
716,1996-03-07,976,5,960,0,2023-11-04 21:48:14
716,1996-03-07,214,6,960,0,2023-11-04 21:48:14
716,1996-03-07,788,5,960,0,2023-11-04 21:48:14
716,1996-03-07,1303,4,960,0,2023-11-04 21:48:14
716,1996-03-07,732,3,960,0,2023-11-04 21:48:14
716,1996-03-07,980,2,960,0,2023-11-04 21:48:14
716,1996-03-07,1150,2,960,0,2023-11-04 21:48:14
716,1996-03-07,2355,1,960,0,2023-11-04 21:48:14
716,1996-03-07,123,4,960,0,2023-11-04 21:48:14
716,1996-03-07,2356,2,960,0,2023-11-04 21:48:14
716,1996-03-07,279,2,960,0,2023-11-04 21:48:14
716,1996-03-11,244,41,960,0,2023-11-04 21:48:14
716,1996-03-11,678,29,960,0,2023-11-04 21:48:14
716,1996-03-11,1419,12,960,0,2023-11-04 21:48:14
716,1996-03-11,976,5,960,0,2023-11-04 21:48:14
716,1996-03-11,214,6,960,0,2023-11-04 21:48:14
716,1996-03-11,788,5,960,0,2023-11-04 21:48:14
716,1996-03-11,1303,4,960,0,2023-11-04 21:48:14
716,1996-03-11,732,3,960,0,2023-11-04 21:48:14
716,1996-03-11,980,2,960,0,2023-11-04 21:48:14
716,1996-03-11,1150,2,960,0,2023-11-04 21:48:14
716,1996-03-11,2355,1,960,0,2023-11-04 21:48:14
716,1996-03-11,123,4,960,0,2023-11-04 21:48:14
716,1996-03-11,2356,2,960,0,2023-11-04 21:48:14
716,1996-03-11,279,2,960,0,2023-11-04 21:48:14
716,1996-03-11,1862,2,960,0,2023-11-04 21:48:14
716,1996-03-12,244,41,960,0,2023-11-04 21:48:14
716,1996-03-12,678,29,960,0,2023-11-04 21:48:14
716,1996-03-12,1419,12,960,0,2023-11-04 21:48:14
716,1996-03-12,976,5,960,0,2023-11-04 21:48:14
716,1996-03-12,214,6,960,0,2023-11-04 21:48:14
716,1996-03-12,788,5,960,0,2023-11-04 21:48:14
716,1996-03-12,1303,4,960,0,2023-11-04 21:48:14
716,1996-03-12,732,3,960,0,2023-11-04 21:48:14
716,1996-03-12,980,1,960,0,2023-11-04 21:48:14
716,1996-03-12,1150,2,960,0,2023-11-04 21:48:14
716,1996-03-12,2355,1,960,0,2023-11-04 21:48:14
716,1996-03-12,123,5,960,0,2023-11-04 21:48:14
716,1996-03-12,2356,2,960,0,2023-11-04 21:48:14
716,1996-03-12,279,2,960,0,2023-11-04 21:48:14
716,1996-03-12,1862,2,960,0,2023-11-04 21:48:14
717,1999-01-17,244,34,1159,0,2023-11-04 21:48:14
717,1999-01-17,678,24,1159,0,2023-11-04 21:48:14
717,1999-01-17,788,10,1159,0,2023-11-04 21:48:14
717,1999-01-17,214,9,1159,0,2023-11-04 21:48:14
717,1999-01-17,1419,8,1159,0,2023-11-04 21:48:14
717,1999-01-17,277,7,1159,0,2023-11-04 21:48:14
717,1999-01-17,732,5,1159,0,2023-11-04 21:48:14
717,1999-01-17,1303,4,1159,0,2023-11-04 21:48:14
717,1999-01-17,279,4,1159,0,2023-11-04 21:48:14
717,1999-01-17,1846,4,1159,0,2023-11-04 21:48:14
717,1999-01-17,980,2,1159,0,2023-11-04 21:48:14
717,1999-01-17,1862,5,1159,0,2023-11-04 21:48:14
717,1999-01-17,976,3,1159,0,2023-11-04 21:48:14
717,1999-01-17,1850,1,1159,0,2023-11-04 21:48:14
717,1999-02-23,244,32,1159,0,2023-11-04 21:48:14
717,1999-02-23,678,17,1159,0,2023-11-04 21:48:14
717,1999-02-23,788,10,1159,0,2023-11-04 21:48:14
717,1999-02-23,214,9,1159,0,2023-11-04 21:48:14
717,1999-02-23,1419,8,1159,0,2023-11-04 21:48:14
717,1999-02-23,277,5,1159,0,2023-11-04 21:48:14
717,1999-02-23,732,5,1159,0,2023-11-04 21:48:14
717,1999-02-23,1303,4,1159,0,2023-11-04 21:48:14
717,1999-02-23,279,4,1159,0,2023-11-04 21:48:14
717,1999-02-23,1846,4,1159,0,2023-11-04 21:48:14
717,1999-02-23,980,2,1159,0,2023-11-04 21:48:14
717,1999-02-23,1862,5,1159,0,2023-11-04 21:48:14
717,1999-02-23,976,3,1159,0,2023-11-04 21:48:14
717,1999-02-23,1850,1,1159,0,2023-11-04 21:48:14
717,1999-02-23,123,2,1159,0,2023-11-04 21:48:14
717,1999-02-23,2361,3,1159,0,2023-11-04 21:48:14
717,1999-02-23,1863,6,1159,0,2023-11-04 21:48:14
717,1999-03-04,244,32,1159,0,2023-11-04 21:48:14
717,1999-03-04,678,17,1159,0,2023-11-04 21:48:14
717,1999-03-04,788,10,1159,0,2023-11-04 21:48:14
717,1999-03-04,214,8,1159,0,2023-11-04 21:48:14
717,1999-03-04,1419,8,1159,0,2023-11-04 21:48:14
717,1999-03-04,277,5,1159,0,2023-11-04 21:48:14
717,1999-03-04,732,5,1159,0,2023-11-04 21:48:14
717,1999-03-04,1303,4,1159,0,2023-11-04 21:48:14
717,1999-03-04,279,4,1159,0,2023-11-04 21:48:14
717,1999-03-04,1846,4,1159,0,2023-11-04 21:48:14
717,1999-03-04,980,3,1159,0,2023-11-04 21:48:14
717,1999-03-04,1862,5,1159,0,2023-11-04 21:48:14
717,1999-03-04,976,2,1159,0,2023-11-04 21:48:14
717,1999-03-04,1850,1,1159,0,2023-11-04 21:48:14
717,1999-03-04,123,3,1159,0,2023-11-04 21:48:14
717,1999-03-04,2361,3,1159,0,2023-11-04 21:48:14
717,1999-03-04,1863,6,1159,0,2023-11-04 21:48:14
717,1999-03-08,244,32,1159,0,2023-11-04 21:48:14
717,1999-03-08,678,17,1159,0,2023-11-04 21:48:14
717,1999-03-08,788,10,1159,0,2023-11-04 21:48:14
717,1999-03-08,214,8,1159,0,2023-11-04 21:48:14
717,1999-03-08,1419,8,1159,0,2023-11-04 21:48:14
717,1999-03-08,277,5,1159,0,2023-11-04 21:48:14
717,1999-03-08,732,3,1159,0,2023-11-04 21:48:14
717,1999-03-08,1303,4,1159,0,2023-11-04 21:48:14
717,1999-03-08,279,4,1159,0,2023-11-04 21:48:14
717,1999-03-08,1846,4,1159,0,2023-11-04 21:48:14
717,1999-03-08,980,3,1159,0,2023-11-04 21:48:14
717,1999-03-08,1862,5,1159,0,2023-11-04 21:48:14
717,1999-03-08,976,2,1159,0,2023-11-04 21:48:14
717,1999-03-08,1850,1,1159,0,2023-11-04 21:48:14
717,1999-03-08,123,3,1159,0,2023-11-04 21:48:14
717,1999-03-08,2361,3,1159,0,2023-11-04 21:48:14
717,1999-03-08,1863,6,1159,0,2023-11-04 21:48:14
717,1999-03-08,805,2,1159,0,2023-11-04 21:48:14
717,1999-03-17,244,32,1159,0,2023-11-04 21:48:14
717,1999-03-17,678,17,1159,0,2023-11-04 21:48:14
717,1999-03-17,788,10,1159,0,2023-11-04 21:48:14
717,1999-03-17,214,8,1159,0,2023-11-04 21:48:14
717,1999-03-17,1419,7,1159,0,2023-11-04 21:48:14
717,1999-03-17,277,5,1159,0,2023-11-04 21:48:14
717,1999-03-17,732,3,1159,0,2023-11-04 21:48:14
717,1999-03-17,1303,4,1159,0,2023-11-04 21:48:14
717,1999-03-17,279,4,1159,0,2023-11-04 21:48:14
717,1999-03-17,1846,4,1159,0,2023-11-04 21:48:14
717,1999-03-17,980,3,1159,0,2023-11-04 21:48:14
717,1999-03-17,1862,5,1159,0,2023-11-04 21:48:14
717,1999-03-17,976,2,1159,0,2023-11-04 21:48:14
717,1999-03-17,1850,1,1159,0,2023-11-04 21:48:14
717,1999-03-17,123,4,1159,0,2023-11-04 21:48:14
717,1999-03-17,2361,3,1159,0,2023-11-04 21:48:14
717,1999-03-17,1863,6,1159,0,2023-11-04 21:48:14
717,1999-03-17,805,2,1159,0,2023-11-04 21:48:14
717,1999-03-22,244,32,1159,0,2023-11-04 21:48:14
717,1999-03-22,678,17,1159,0,2023-11-04 21:48:14
717,1999-03-22,788,10,1159,0,2023-11-04 21:48:14
717,1999-03-22,214,8,1159,0,2023-11-04 21:48:14
717,1999-03-22,1419,7,1159,0,2023-11-04 21:48:14
717,1999-03-22,277,5,1159,0,2023-11-04 21:48:14
717,1999-03-22,732,3,1159,0,2023-11-04 21:48:14
717,1999-03-22,1303,4,1159,0,2023-11-04 21:48:14
717,1999-03-22,279,4,1159,0,2023-11-04 21:48:14
717,1999-03-22,1846,4,1159,0,2023-11-04 21:48:14
717,1999-03-22,980,3,1159,0,2023-11-04 21:48:14
717,1999-03-22,1862,5,1159,0,2023-11-04 21:48:14
717,1999-03-22,976,2,1159,0,2023-11-04 21:48:14
717,1999-03-22,1850,1,1159,0,2023-11-04 21:48:14
717,1999-03-22,123,5,1159,0,2023-11-04 21:48:14
717,1999-03-22,2361,3,1159,0,2023-11-04 21:48:14
717,1999-03-22,1863,5,1159,0,2023-11-04 21:48:14
717,1999-03-22,805,2,1159,0,2023-11-04 21:48:14
717,1999-03-25,244,29,1159,0,2023-11-04 21:48:14
717,1999-03-25,678,17,1159,0,2023-11-04 21:48:14
717,1999-03-25,788,10,1159,0,2023-11-04 21:48:14
717,1999-03-25,214,8,1159,0,2023-11-04 21:48:14
717,1999-03-25,1419,7,1159,0,2023-11-04 21:48:14
717,1999-03-25,277,5,1159,0,2023-11-04 21:48:14
717,1999-03-25,732,3,1159,0,2023-11-04 21:48:14
717,1999-03-25,1303,4,1159,0,2023-11-04 21:48:14
717,1999-03-25,279,4,1159,0,2023-11-04 21:48:14
717,1999-03-25,1846,4,1159,0,2023-11-04 21:48:14
717,1999-03-25,980,3,1159,0,2023-11-04 21:48:14
717,1999-03-25,1862,5,1159,0,2023-11-04 21:48:14
717,1999-03-25,976,2,1159,0,2023-11-04 21:48:14
717,1999-03-25,1850,1,1159,0,2023-11-04 21:48:14
717,1999-03-25,123,5,1159,0,2023-11-04 21:48:14
717,1999-03-25,2361,3,1159,0,2023-11-04 21:48:14
717,1999-03-25,1863,5,1159,0,2023-11-04 21:48:14
717,1999-03-25,805,2,1159,0,2023-11-04 21:48:14
717,1999-03-25,615,3,1159,0,2023-11-04 21:48:14
717,1999-03-29,244,29,1159,0,2023-11-04 21:48:14
717,1999-03-29,678,17,1159,0,2023-11-04 21:48:14
