election_id,turnout,enp_votes,enp_seats,disproportionality,advantage_ratio,polarization_vote,polarization_seats,calculation_date
33,81.39,4.546424380437154,4.293756830119505,1.20661810572373,1.0341953655880616,0.44860246333053644,0.4546625575826263,2023-11-04 21:48:06
34,43.98,4.830225075446909,3.169014084507042,11.712937054575358,2.7210884353741496,0.3985727336013619,0.36913523434583645,2023-11-04 21:48:06
35,87.42,3.583009369569501,3.6053333333333333,1.5816533181879366,1.0822510822510822,0.46902607663836243,0.4641792045084279,2023-11-04 21:48:06
36,85.1,4.553029130280375,4.182297154899895,2.5265897634367662,1.071596008304869,0.4464108205608373,0.45335275700510197,2023-11-04 21:48:06
37,32.67,2.851277372262774,1.6853326483431805,21.576805669631568,1.5304560759106214,0.32352511537646517,0.3586579807612244,2023-11-04 21:48:06
38,,,2.203182374541004,,,,0.3627100554437387,2023-11-04 21:48:06
39,85.08,7.307696860949582,5.709391949757351,6.673462369714839,1.2455516014234873,0.5123516193499251,0.562561703382826,2023-11-04 21:48:06
40,72.93,3.1602466256466655,2.2547068000469705,14.979850013995893,1.2815362365418608,0.3191984502396464,0.31733636069645293,2023-11-04 21:48:06
41,83.86,3.4236726421166512,3.2463672785983375,2.250913924264184,2.8612303290414878,0.4049813260433127,0.39069224250961115,2023-11-04 21:48:06
42,78.83,4.455899472769063,2.8942021452535083,10.584207623644208,1.7857142857142856,0.37236798104207036,0.365404388786931,2023-11-04 21:48:06
43,73.33,3.46981816834267,2.8921074727120066,5.126405578560939,1.434308663224326,0.402420463104875,0.38427094465074835,2023-11-04 21:48:06
44,59.14,3.5271769868632052,3.0073421439060204,3.424092032933692,1.1081560283687943,0.4202230415280398,0.43368345280372855,2023-11-04 21:48:06
45,42.43,3.872672867306466,3.4468085106382977,4.683743820154933,1.1667833450011669,0.36070272910966444,0.3466605808760686,2023-11-04 21:48:06
46,68.28,5.590628675139524,3.9473684210526314,9.385474592866007,2.0576131687242794,0.3974194996313829,0.3737869559778226,2023-11-04 21:48:06
47,76.22,2.8697379393567384,2.610458507010231,2.6241407326537987,1.4692918013517486,0.3531293393185173,0.35640456376446494,2023-11-04 21:48:06
48,89.85,3.5228757939681317,3.3957177507039504,1.3025760705248441,1.0290972194196701,0.3934215941737155,0.39551131801252826,2023-11-04 21:48:06
49,76.01,6.0542381028923815,6.083510005687987,4.614664891383883,1.242008654839258,0.28515488736525085,0.2518166819420596,2023-11-04 21:48:06
50,64.42,3.9116869392450084,3.096454559529339,5.648973358053658,1.1448019801980198,0.47168742538514963,0.49134112051178636,2023-11-04 21:48:06
51,83.5,6.843227876682572,6.421232876712328,1.2094144588739375,1.0558069381598796,0.38908168402492194,0.3849687440291232,2023-11-04 21:48:06
52,60.98,7.595441853816456,6.002400960384154,4.811397925759208,1.1789181692094315,0.4374736876169005,0.43406018624869297,2023-11-04 21:48:06
53,73.44,4.016358144760633,3.1838200329208073,7.51977894656963,1.1662992901968094,0.5180234924761424,0.5019585973184619,2023-11-04 21:48:06
54,,,3.1025641025641026,,,,0.39839735030025314,2023-11-04 21:48:06
55,41.63,5.315784157900052,4.653846153846154,4.20742653132873,1.2626262626262625,0.4461019640977673,0.4467293150039059,2023-11-04 21:48:06
56,93.71,2.990741948945104,2.0015524506542475,14.914583016802613,1.3715069432539002,0.2021281715306095,0.22612360953516225,2023-11-04 21:48:06
57,66.99,5.159382349701389,4.143791160834723,6.385441328676338,1.2260971165080754,0.5055990067751838,0.4743266082030215,2023-11-04 21:48:06
58,35.69,4.974096645603523,4.348416289592761,3.5314186143475914,1.1279043537108053,0.3514884353366089,0.3176894330679957,2023-11-04 21:48:06
59,58.63,5.591875407647717,6.261732283464568,10.859547108986781,1.3978826189742009,0.388729997716491,0.3918335787280598,2023-11-04 21:48:06
60,74.25,4.111143447538295,3.5430398425971465,5.662502246196946,1.3234865930808124,0.23387370745546746,0.2188153302079487,2023-11-04 21:48:06
62,85.76,3.7703867640120197,3.4905367669872787,1.612971722559873,1.149425287356322,0.33878454850816325,0.3298536478864528,2023-11-04 21:48:06
63,96.79,3.500293727148114,2.2373867322966774,11.516577182479178,1.2828282828282829,0.38888772012936584,0.37877028884821473,2023-11-04 21:48:06
64,88.72,7.112375533428165,7.277083806495571,1.301124394606691,1.0242085661080074,0.46932870793355247,0.4505724078653829,2023-11-04 21:48:06
65,93.21,4.0669557567270695,3.5714928462161435,3.047567592158209,1.5873015873015872,0.45477848790628705,0.45202512161816116,2023-11-04 21:48:06
66,81.94,3.8734917591462827,3.7280418568406994,0.9866138756332731,1.0258231244205087,0.40021122555270733,0.4029918502559048,2023-11-04 21:48:06
67,96.78,2.780350838014425,2.5446303392840455,3.091791882251918,1.0606060606060606,0.40656096275712456,0.37930995865139266,2023-11-04 21:48:06
70,95.75,3.9085429100555933,3.3933518005540164,4.362656698548229,1.172161172161172,0.6464443734535504,0.654148270860788,2023-11-04 21:48:06
71,79.9,4.9839765155026585,4.725897920604915,2.2169799277395366,2.5,0.3739125859261543,0.3725798408110341,2023-11-04 21:48:06
73,85.84,3.8081021180663974,3.7523129172034193,1.7810857562408169,1.3966480446927374,0.37187899717085393,0.3622893464541705,2023-11-04 21:48:06
74,79.06,6.034699643644951,5.792996910401648,0.9234506543996348,1.0498687664041997,0.44333198827181425,0.44174576669693927,2023-11-04 21:48:06
75,78.1,4.650686906456083,4.315823246317631,3.061505116983292,1.1043390740326549,0.5896704979737476,0.5999477346507474,2023-11-04 21:48:06
76,80.13,3.227817798594047,2.864105387658551,6.418337896710844,1.8867924528301887,0.34888076773173443,0.33783773433230346,2023-11-04 21:48:06
77,82.23,6.188080519303718,5.574136008918617,3.000833217624732,1.25,0.3698853296204108,0.37721221687267764,2023-11-04 21:48:06
79,60.95,4.405513411924756,3.3360361403915206,6.983997581773796,1.2168512923799932,0.4989348696841779,0.53081281275659,2023-11-04 21:48:06
80,60.65,5.950107161429978,4.897218863361548,4.866744037944074,1.140436624307592,0.34723440387912796,0.36411758289369345,2023-11-04 21:48:06
81,87.03,4.564348041762324,4.28898208158597,1.2129074344089281,1.0666666666666667,0.36649772348084236,0.36630678226499347,2023-11-04 21:48:06
82,87.38,4.291679720525817,3.9492537313432843,2.030481067030088,1.0696102340307192,0.45399961158904095,0.4664103777722477,2023-11-04 21:48:06
83,61.91,5.02126505751859,4.368736616702356,3.3982004642827373,1.1040672412564996,0.4597944745539644,0.4627201993868502,2023-11-04 21:48:06
84,75.31,5.7508942640580605,5.220569042025581,2.6514147167125706,1.6666666666666667,0.4074505738502024,0.40974472530935585,2023-11-04 21:48:06
85,79.97,3.196985421778446,2.3285431873479316,8.141872308865914,1.2093726379440666,0.38518476002694685,0.3781845834087681,2023-11-04 21:48:06
87,77.17,3.0060632295339698,2.9999999999999996,1.6995097332270073,1.8115942028985506,0.4054764966764275,0.42906112273712754,2023-11-04 21:48:06
88,89.9,4.162729418425074,3.4402035623409666,7.997527354562928,1.4049877063575695,0.4308488841688,0.4106726592584332,2023-11-04 21:48:06
89,84.25,4.757034464714697,4.741897291697499,1.3447807576106083,1.081275905568571,0.4253252321873881,0.4284028562837403,2023-11-04 21:48:06
90,67.78,2.739902432074394,2.235463150777552,5.538597075202051,1.1375126390293226,0.43975610631287504,0.4391703767425342,2023-11-04 21:48:06
91,75.67,2.9702121286889547,2.3317497490799597,11.570630867351325,1.8037518037518039,0.29429177668157835,0.22705575394602973,2023-11-04 21:48:06
93,70.78,5.580201445272174,4.834478794391822,3.3483138569123376,1.1424802421586986,0.41127082732126624,0.4037898789985355,2023-11-04 21:48:06
94,94.0,2.0343137878159863,1.9559902200488999,5.1623637996561165,1.108326908249807,0.37126573993130874,0.38919074963456035,2023-11-04 21:48:06
95,91.11,2.855763931130397,2.788854376856281,0.6856128910838793,1.0137921554252198,0.3995636529437386,0.39866965550202127,2023-11-04 21:48:06
96,75.29,3.089987257819545,2.3331724711118262,11.451842783833861,1.3425857884513788,0.342126081729587,0.2995287524955249,2023-11-04 21:48:06
97,88.61,4.226928399763952,4.138060183391451,1.2159686503963025,1.0250627850955871,0.37149800501261904,0.3740487676792884,2023-11-04 21:48:06
98,73.8,5.897528322290015,5.324813631522896,3.25004615351844,1.6666666666666667,0.42744264958948586,0.437593765157686,2023-11-04 21:48:06
99,77.38,3.2072652511957407,2.724280567539919,5.321283698890865,1.2841091492776886,0.44890939225408655,0.4589808182287886,2023-11-04 21:48:06
100,81.99,3.8741820633118826,3.193539811245514,4.9641582172016845,1.127297953520638,0.46313473917839904,0.4517020825436988,2023-11-04 21:48:06
101,74.87,5.111533664560715,4.782400765184123,2.679552201394852,1.144859813084112,0.367984068699363,0.3677934912947074,2023-11-04 21:48:06
102,81.89,2.131146492878774,2.1867704933634142,1.6222823428737685,1.6,0.4078536289960016,0.3591254606203287,2023-11-04 21:48:06
103,85.99,4.203782563550682,3.6346068379997853,3.6782562988295684,1.2133656897517267,0.3581939226032807,0.3250262712495911,2023-11-04 21:48:06
104,37.85,6.6020144594679895,5.918032786885247,3.2539771531188393,1.1535688536409516,0.4364019663091815,0.4227445304697688,2023-11-04 21:48:06
105,42.22,6.857393641824616,5.603810591202016,4.414748010928824,1.6666666666666667,0.48272753191880924,0.48295270395408546,2023-11-04 21:48:06
106,74.16,4.7870836822917875,4.260976274884102,3.667042404990702,1.1488250652741514,0.465185463593953,0.44301746538040576,2023-11-04 21:48:06
107,81.69,5.713572333968587,5.07648623759337,3.488021226439094,1.7636684303350971,0.4508131160819221,0.4609170313563734,2023-11-04 21:48:06
108,66.11,5.008088062220486,4.778972520908004,1.443952907819366,1.3636363636363635,0.41298171299078124,0.41569983851302267,2023-11-04 21:48:06
109,88.79,3.757689171467115,2.571428571428571,12.847157056891788,1.4326647564469914,0.4399414166173139,0.4562399877540879,2023-11-04 21:48:06
111,75.52,3.622155435310459,3.0750278914094458,4.946200863858919,1.984126984126984,0.4642028521858142,0.42901953569823026,2023-11-04 21:48:06
112,74.79,2.791414223958234,1.8022474270111322,19.731051844654687,2.3854961832061066,0.28288219539419585,0.21258306272471833,2023-11-04 21:48:06
113,74.56,3.4373238371533463,2.739041045598062,6.613311485368671,1.160277649538953,0.544087994215409,0.5508110764893767,2023-11-04 21:48:06
114,88.29,4.204489553945703,4.0632054176072225,3.3804174627140684,1.2280701754385965,0.4659814518741063,0.4637509094546339,2023-11-04 21:48:06
116,80.98,4.240964476748531,4.014989293361884,1.179166372202556,1.11731843575419,0.3895407606563158,0.3845578167892362,2023-11-04 21:48:06
117,89.56,2.3856008377848448,1.9692307692307693,8.582426812970793,1.1950286806883366,0.21310929665798775,0.22363959626918584,2023-11-04 21:48:06
118,77.65,4.469992937411158,4.052064747737484,2.093271554634242,1.0572032687582147,0.37295182243631403,0.3569598465926816,2023-11-04 21:48:06
119,75.41,5.808658490902392,4.554655870445344,5.859968714364722,1.179138321995465,0.40207355701402275,0.40743091243309276,2023-11-04 21:48:06
120,89.88,2.451589864607763,1.9898477157360408,8.861922270395437,1.1846844000758199,0.21144654395638102,0.22363548926485294,2023-11-04 21:48:06
121,86.29,4.568317521092036,4.535444330949949,1.7928279364789548,1.090819320132506,0.45564684210006956,0.450806014240479,2023-11-04 21:48:06
122,67.73,3.2554583211647015,2.7369933889048577,5.763561308071675,1.1262262529267064,0.2291240541980348,0.23386995828736384,2023-11-04 21:48:06
123,58.58,5.176027106232832,3.755555555555555,9.468922275172314,2.0567667626491155,0.3889451841334857,0.42035685499977177,2023-11-04 21:48:06
124,16.94,7.321671716301621,4.9,8.59971920519288,1.3235683402453011,0.3831622752537507,0.3216224170445246,2023-11-04 21:48:06
125,79.08,7.094071215110826,6.395679363274587,1.6748167395602147,1.0816125860373649,0.3569732841719943,0.3520805062695082,2023-11-04 21:48:06
126,58.87,3.2907961729225192,2.5225540860120876,5.878183298340471,1.1614106476771786,0.38164848133416834,0.3900656796373368,2023-11-04 21:48:06
127,94.62,3.615661149493162,3.571753986332574,0.8736453070033522,1.033324722293981,0.612212836352855,0.6116459278192385,2023-11-04 21:48:06
128,52.38,6.406888686715956,5.333333333333333,6.144408026815927,1.2019230769230769,0.4718809131194014,0.4521318888609827,2023-11-04 21:48:06
129,,8.976902430047486,8.184143222506394,2.95550334122633,1.1574074074074072,0.4149372097838017,0.42158692782252316,2023-11-04 21:48:06
130,26.83,4.926326782960821,3.0,13.100445285052976,1.5873015873015872,0.36643858843096977,0.37508796150229295,2023-11-04 21:48:06
133,75.73,5.494425795142312,5.188067444876784,2.1824756585125957,1.6666666666666667,0.3854769105210097,0.3836067571027772,2023-11-04 21:48:06
134,36.95,7.808648750034456,7.352941176470588,3.5882655977505347,1.3528748590755357,0.4622865174542543,0.4748730231135478,2023-11-04 21:48:06
135,73.92,4.217196589047055,3.9603960396039604,4.070841436361775,1.358695652173913,0.2572247842468062,0.2582921982182195,2023-11-04 21:48:06
136,94.64,1.9997154804814368,1.9957487009919694,3.232703907909446,1.065981094511765,0.15037248081201562,0.15038,2023-11-04 21:48:06
137,64.67,3.7523224061452227,3.2235965746907707,8.616800172826219,2.3191094619666046,0.5761170227211052,0.590008776427262,2023-11-04 21:48:06
138,67.94,3.641430521414616,3.2294173664617785,4.4283185863528844,1.1245668660430006,0.5334514711749369,0.5255454606477544,2023-11-04 21:48:06
139,69.32,2.9289758218025166,2.3922748330425363,8.724528035065054,1.175635082870277,0.3153436516701105,0.25995880675312893,2023-11-04 21:48:06
140,38.6,2.885072585396922,2.5043478260869563,3.524168144557111,1.0825635103926097,0.4462974176281104,0.46187799752748565,2023-11-04 21:48:06
142,62.92,4.276616882997193,3.7085110328203226,4.339752297078717,1.1830357142857144,0.31348991339852944,0.32005156066484036,2023-11-04 21:48:06
143,91.63,8.878801780839032,7.02685821361649,5.039967482258414,1.4035087719298245,0.4460604429766081,0.4430320354293742,2023-11-04 21:48:06
144,,3.502647767581992,3.049237983587339,6.9324669948000235,3.063725490196078,0.3974595377884201,0.3824773127686727,2023-11-04 21:48:06
145,41.34,6.388853342018766,3.5217391304347827,13.187937366218744,1.6963528413910092,0.5574142154761751,0.5972112878567506,2023-11-04 21:48:06
146,86.14,2.7961469095586287,7.545627376425855,5.939436719184258,1.5873015873015872,0.37368035360627677,0.47906295856126574,2023-11-04 21:48:06
147,78.6,3.5643481211839863,3.2727272727272725,2.8388074569751596,2.083333333333333,0.38693248708622974,0.3871585634840231,2023-11-04 21:48:06
149,90.78,2.995251507974348,3.0657596371882088,4.809356081343923,2.262443438914027,0.3706432079194221,0.3799480790743752,2023-11-04 21:48:06
150,91.58,3.965891901922383,3.5892030027152213,2.558692598607486,1.0885341074020318,0.35993867907186633,0.35543283417997207,2023-11-04 21:48:06
153,92.65,3.0937343341027663,2.6772277227722774,6.419942210656238,1.1800802454566912,0.3711054988718006,0.35954701071166245,2023-11-04 21:48:06
156,80.11,4.50307731297414,4.225240226176848,1.5017158676673996,1.058926124330385,0.43077377002112865,0.43023537803474154,2023-11-04 21:48:06
157,82.84,4.845125561428925,4.5635949294972225,2.0569022542844086,1.1173184357541899,0.4252066772149031,0.41167471220682655,2023-11-04 21:48:06
158,,,3.3649258952992813,,,,0.289715002388029,2023-11-04 21:48:06
159,75.34,2.745269893110995,1.691208370549955,20.898700912773442,1.4955565667691586,0.34333000320621876,0.3725051425254156,2023-11-04 21:48:06
160,42.79,6.558158867726002,4.1387755102040815,9.92580102739839,2.003205128205128,0.5557028727980076,0.5067549998118612,2023-11-04 21:48:06
161,78.71,2.2759860709652457,2.133572726393085,4.042144757472547,0.9349858664927159,0.36289139703495005,0.32197184918926175,2023-11-04 21:48:06
162,85.98,3.588589720125887,3.4858957010513167,0.9949429448293079,1.0245901639344261,0.3917149491066175,0.39557573034948695,2023-11-04 21:48:06
163,90.75,2.9059377025075337,2.8531533412195857,0.4682450019956019,1.012797213387854,0.3846014760975169,0.38529401438972805,2023-11-04 21:48:06
164,75.66,2.9518509714349674,2.497247930851714,4.619148366598876,1.2121212121212122,0.43536984701025166,0.4452263197010835,2023-11-04 21:48:06
165,58.51,3.9451311164326546,4.092070092070092,9.080655552837023,1.1121408711770158,0.2941939030338664,0.3030082925631709,2023-11-04 21:48:06
166,88.56,3.5708910247975174,3.401301518438178,4.3244127830686265,1.185447021294939,0.40749585353229056,0.39631061099308745,2023-11-04 21:48:06
167,79.33,3.5331301971903564,3.1111725663716814,4.132006507470406,1.2345679012345678,0.38312867111946414,0.3622092911757522,2023-11-04 21:48:06
168,47.89,5.470579224928335,4.8999999999999995,4.562535993707617,1.3736263736263734,0.4318572539465327,0.4278246828803994,2023-11-04 21:48:06
169,95.95,2.4834776713999434,2.2233564720294,3.9970163573907027,1.0803689064558628,0.3709822101664715,0.3305184457145709,2023-11-04 21:48:06
171,60.42,4.3270889833396255,2.4909207897828027,13.542894490213047,1.608786901549554,0.47452981004358713,0.4378386287111051,2023-11-04 21:48:06
172,90.75,4.25083027216876,3.629032258064516,4.181536134537694,1.1391517700665965,0.47197816020398004,0.45519988064824535,2023-11-04 21:48:06
173,95.4,2.044186689764886,1.988235294117647,1.7714583802334731,1.0393004023577272,0.17266159568574205,0.1747494624277952,2023-11-04 21:48:06
174,86.59,5.415475262109002,5.577197563098347,0.8196214265097762,1.015744032503809,0.48243627117589505,0.4866864707860971,2023-11-04 21:48:06
175,91.45,3.3924064374304552,3.128798582033959,2.3915940645871983,1.0441455004613667,0.40342958674626384,0.40533469799705346,2023-11-04 21:48:06
176,56.86,6.10672105719555,5.489980785067252,2.7147743920996446,1.3636363636363635,0.4820394269004206,0.4706516471465234,2023-11-04 21:48:06
177,30.02,5.5758096842335325,5.251366120218579,2.374476392250915,1.1123470522803116,0.4166949549713162,0.40657290229999976,2023-11-04 21:48:06
178,87.74,3.9321462550789565,3.7128157156220776,1.8265782098405046,1.0761366693570082,0.39497016944130864,0.3928619889802573,2023-11-04 21:48:06
179,83.24,5.755826335207815,5.704290546555101,1.3098871256767393,1.074344649763644,0.44263484427957095,0.43732107401374604,2023-11-04 21:48:06
181,38.6,6.472701381921746,5.827586206896552,6.4808662398582895,1.8315018315018314,0.33208442167606267,0.3031934692726995,2023-11-04 21:48:06
182,93.1,4.681170180196966,4.468275245755138,1.1995832609702437,1.03862382343395,0.38957346039178986,0.3831351222169057,2023-11-04 21:48:06
183,88.95,3.636977690451519,3.2251968503937007,4.592610232754354,1.171665773968934,0.4086074368022959,0.42392977287992856,2023-11-04 21:48:06
184,90.02,5.312254308238243,4.9661878453038675,3.516830306912514,1.320754716981132,0.3417739419237883,0.3370625146360233,2023-11-04 21:48:06
185,92.44,2.27799773111426,2.2106409664004225,1.2272716756178463,1.0163934426229508,0.3320750595025167,0.3177814336242509,2023-11-04 21:48:06
187,78.25,4.913825987957883,4.5558086560364455,3.071978190026748,1.25,0.36961724902518567,0.36452309902929114,2023-11-04 21:48:06
188,40.51,5.864256191525668,4.260974627466775,6.948758365106325,1.4992503748125938,0.3963024155201121,0.38163638381946063,2023-11-04 21:48:06
189,76.31,3.6207261808084206,2.8398069735534843,7.852503757686025,3.4013605442176877,0.3148114719459322,0.290158976177729,2023-11-04 21:48:06
190,67.03,3.76753538120733,3.006327732926031,5.879563647240902,1.1893576279451468,0.3561725126065578,0.35010931219016717,2023-11-04 21:48:06
191,93.37,8.125529022723937,7.131704220882259,3.1638584573584603,1.2199089134677945,0.35682280235639724,0.34086079439717837,2023-11-04 21:48:06
192,54.67,6.115051140478441,4.805638615976079,5.471662859172195,1.143902997025852,0.3789976241424149,0.3420406881940607,2023-11-04 21:48:06
193,,,4.266666666666667,,,,0.3381052354831423,2023-11-04 21:48:06
194,67.83,2.7010018015682014,2.6124982465984012,4.872194283375468,1.1394166186912298,0.5440781495222045,0.5680401975592505,2023-11-04 21:48:06
195,28.36,6.13987444447951,4.454545454545455,10.403194270050337,1.550267421130145,0.4031942775353665,0.4050307198626439,2023-11-04 21:48:06
196,38.52,5.628902025245175,4.376978417266187,7.334354272666112,2.3741690408357075,0.39565117359632096,0.3776651909244808,2023-11-04 21:48:06
197,78.49,3.7141031926431047,3.3789728584401164,2.815462503402478,1.0526478738060963,0.40600467142767444,0.40073607620525964,2023-11-04 21:48:06
198,39.43,5.553580948995912,4.454545454545455,6.539799659915947,1.2531328320802004,0.3451716406728687,0.335832945929116,2023-11-04 21:48:06
199,20.87,7.525685541035832,6.230769230769231,4.091252956547438,1.168360789811894,0.41106691099493764,0.41439025353188774,2023-11-04 21:48:06
200,83.53,3.990867617812807,3.4338976319316887,3.509927940523467,1.1112922875276654,0.4487407571155756,0.44228079247380253,2023-11-04 21:48:06
201,76.5,2.6629244411966235,2.184890269955331,7.570486187234682,1.2198706643151087,0.4031780711818893,0.3960093647198894,2023-11-04 21:48:06
202,80.94,2.871373795871453,2.014278914802475,15.54888022579094,1.3921341689777915,0.26093402181462944,0.28604495881234565,2023-11-04 21:48:06
203,93.3,2.076146492730435,1.9995800083998316,1.3908447232953136,1.0280631877008395,0.1692360823738904,0.17049684469858645,2023-11-04 21:48:06
204,94.95,6.228346375283031,5.710659898477156,1.5045006554409415,1.0566037735849056,0.34391008086265085,0.34114857270168475,2023-11-04 21:48:06
205,80.33,2.7291232713323836,2.404103002457527,4.331432916612138,1.0910458991723102,0.38717594314092746,0.3961823765897422,2023-11-04 21:48:06
206,45.23,5.460422855145902,4.99001996007984,2.2978250586152114,1.4285714285714288,0.48521892686290885,0.49285921302231717,2023-11-04 21:48:06
207,84.03,3.6300275882096713,3.0884600927202106,4.724090936237441,1.2278413015117795,0.43966894419254554,0.42826604701422655,2023-11-04 21:48:06
208,59.61,3.3286399510024194,2.169940290304045,17.750949366565695,1.5360925831335541,0.31540539912801113,0.28556971274710546,2023-11-04 21:48:06
210,64.26,3.133789005057403,2.565221607991466,5.590357584323646,1.133808095952024,0.42905964442914774,0.4128502196994616,2023-11-04 21:48:06
211,43.2,13.823264858869305,10.804738562091503,3.6190233175757385,4.3478260869565215,0.3144278926938535,0.2988927060702266,2023-11-04 21:48:06
213,80.8,3.9233225834294547,3.938676800829158,0.6572136181818571,1.0643330179754023,0.3756204255222964,0.3688144280537851,2023-11-04 21:48:06
214,46.08,5.78045741800031,6.153203342618384,6.851390420867869,1.3891139768017966,0.34566944779132563,0.35243709103553317,2023-11-04 21:48:06
215,90.84,3.502442953960387,3.351206434316354,1.541103500742244,1.033434650455927,0.3731419364432551,0.37396091325554415,2023-11-04 21:48:06
216,66.3,2.974610126030959,2.5572851203712657,4.280641514649135,1.1000825061879642,0.4264436610260192,0.4108685640304256,2023-11-04 21:48:06
217,92.62,2.765931370549143,2.5744071485851756,2.821468588281645,1.06844371280233,0.4011976769623673,0.4015551842994134,2023-11-04 21:48:06
218,69.99,8.881015966912175,6.120783460282916,6.937401450751491,1.2484394506866416,0.4013143738698794,0.399676535035243,2023-11-04 21:48:06
219,40.63,6.548322329641629,4.0,10.686913596648111,3.0193236714975846,0.560935421672299,0.5216872031580695,2023-11-04 21:48:06
220,76.36,4.117673048606949,3.1752751905165106,7.845044083156368,1.2357723577235775,0.3987468801449528,0.37677143131848223,2023-11-04 21:48:06
221,92.9,2.266972254526577,2.2106409664004225,1.069085777500392,1.0190174124600353,0.32900221374391997,0.3177814336242509,2023-11-04 21:48:06
222,32.94,3.264056774742416,2.1490337373075663,17.97100347008171,1.4318442153493702,0.3108668645155245,0.3344629230243683,2023-11-04 21:48:06
223,77.17,2.5291804190851956,2.0954543054748958,8.190776188058258,1.1409854947269913,0.34929748246070835,0.3122680910254815,2023-11-04 21:48:06
224,38.63,2.8405557160942965,2.5043478260869563,3.7132727403793626,1.0932944606413995,0.38604533550140196,0.35031090990718516,2023-11-04 21:48:06
225,90.44,4.104416351994746,3.8543897216274092,2.662496739695447,1.1198945981554678,0.4769991727586119,0.47784094644557207,2023-11-04 21:48:06
226,86.74,5.83665536301078,5.553995493153059,1.5762988845996466,1.047486033519553,0.44221053508259167,0.4347820861112126,2023-11-04 21:48:06
227,81.5,2.6839801278111333,2.094094653078319,8.332966658599645,1.1919611919611919,0.4223653722510221,0.40078182914620497,2023-11-04 21:48:06
228,73.81,2.6923435833186917,2.5562152133580707,1.421589280914696,1.0324837224479808,0.41366159882196846,0.4159722698997979,2023-11-04 21:48:06
229,27.67,4.47796108759286,4.444897959183673,1.593773582803248,1.050972149238045,0.2589317144951194,0.2579008104646874,2023-11-04 21:48:06
231,43.27,5.69015943826746,4.552252670692058,4.032273511363258,1.1687119125135654,0.39610540149589984,0.40546858852050194,2023-11-04 21:48:06
232,45.97,4.865138364535087,4.188405797101449,5.1754945603909865,1.1883541295306002,0.39303776073072444,0.37712285823231023,2023-11-04 21:48:06
233,61.78,3.593231788602987,2.465765403795703,16.638603098955425,1.5611806923726428,0.333962226306707,0.3120061665945484,2023-11-04 21:48:06
234,79.11,3.2768513390852996,3.088870722877496,2.207691915028548,1.0564811052417717,0.3667501148142515,0.35277839323371324,2023-11-04 21:48:06
235,90.46,2.716712126316247,2.6334041047416843,0.9149528741861787,1.0188015189404465,0.3970166920342972,0.3942439346209386,2023-11-04 21:48:06
237,62.45,5.154393145976641,3.1594536778015465,16.97421291744235,4.166666666666666,0.45188922875788723,0.4146711432960436,2023-11-04 21:48:06
238,87.39,4.256460242533105,2.571428571428571,13.933034287061968,1.4326647564469914,0.40035263844506697,0.3536733973655378,2023-11-04 21:48:06
239,57.43,6.886204845175047,5.499191374663073,4.38429636735478,1.1842277777542813,0.3857606000836537,0.3946393591061899,2023-11-04 21:48:06
240,60.91,3.780974928166203,3.0304114490161,9.800472951385473,2.9515938606847696,0.5289229275712567,0.5324615152599136,2023-11-04 21:48:06
242,85.62,4.986486621256396,5.045032278381357,1.4384917275086408,1.074344649763644,0.4549985182762687,0.4409690966382385,2023-11-04 21:48:06
243,76.0,2.8708885072648695,2.151095486287083,11.56685656270283,2.0540910647038686,0.31661308084839307,0.3201237179413475,2023-11-04 21:48:06
244,74.59,3.38715305010253,3.2921810699588483,2.2947657832554507,1.2315270935960592,0.19608021899222777,0.1972784981948109,2023-11-04 21:48:06
245,,,2.0869565217391304,,,,0.36617379969535413,2023-11-04 21:48:06
246,93.21,3.819789074303148,2.9496591504981646,11.279062214760781,2.1505376344086025,0.43293863740622207,0.3424767585663052,2023-11-04 21:48:06
247,91.66,3.6626485336751413,2.94811320754717,5.6071695176800205,1.1424541607898449,0.42313155868986174,0.4144375275804847,2023-11-04 21:48:06
248,82.87,3.246354619702217,4.181720861769035,1.8938320939301863,1.0533807829181494,0.361474743243016,0.4383772679324971,2023-11-04 21:48:06
249,36.41,2.681553867147938,2.4693877551020407,1.8966167136977585,1.0467367980321347,0.35229204064513625,0.35149735024983203,2023-11-04 21:48:06
250,86.77,3.13299893791336,2.92799504891576,2.199618617022916,1.0398981324278438,0.34188008995222835,0.311486967624974,2023-11-04 21:48:06
251,77.42,3.3125964793724614,3.1688936397648315,2.1618589488685283,1.0907727443160513,0.38252776727732823,0.3758939324313076,2023-11-04 21:48:06
252,76.44,3.469852963245756,2.6732716480446927,6.765397027431244,1.2987012987012987,0.4118027085610239,0.40980930174001046,2023-11-04 21:48:06
253,66.71,5.646782463352382,4.929751047572097,3.100000000000001,1.25,0.34968721296376487,0.34259854183181215,2023-11-04 21:48:06
254,70.49,3.588277713892481,2.6814639698800455,7.285940262601945,1.2422360248447204,0.3827959302879852,0.38471442911554193,2023-11-04 21:48:06
255,24.55,3.4006689591936388,2.7901785714285716,5.163230577845621,1.1253657438667568,0.3461375056958852,0.3465516473354905,2023-11-04 21:48:06
257,65.09,6.704749644648269,3.767472438555679,13.828654708687637,1.8134715025906734,0.4474497007307078,0.39776548352971364,2023-11-04 21:48:06
258,88.28,3.485449989020833,3.3158293633607623,1.6112803883234976,1.0280668558814254,0.3655057043552429,0.36617895154128266,2023-11-04 21:48:06
